date,center_name,attendance_count
2016-09-15,Magee Community Center,32
2016-09-15,Ormsby Community Center,43
2016-09-15,Paulson Community Center,23
2016-09-15,Phillips Community Center,73
2016-09-14,Warrington Community Center,30
2016-09-14,West Penn Community Center,43
2016-09-14,Arlington Community Center,7
2016-09-14,Ammon Community Center,133
2016-09-14,Brookline Community Center,121
2016-09-14,Jefferson Community Center,27
2016-09-14,Ormsby Community Center,73
2016-09-14,Magee Community Center,12
2016-09-14,Phillips Community Center,69
2016-09-14,Paulson Community Center,27
2016-09-13,West Penn Community Center,42
2016-09-13,Warrington Community Center,41
2016-09-13,Ammon Community Center,75
2016-09-13,Jefferson Community Center,39
2016-09-13,Brookline Community Center,64
2016-09-13,Magee Community Center,38
2016-09-13,Ormsby Community Center,60
2016-09-13,Paulson Community Center,22
2016-09-13,Phillips Community Center,56
2016-09-12,Warrington Community Center,36
2016-09-12,West Penn Community Center,41
2016-09-12,Ammon Community Center,52
2016-09-12,Arlington Community Center,8
2016-09-12,Brookline Community Center,99
2016-09-12,Ormsby Community Center,35
2016-09-12,Magee Community Center,36
2016-09-12,Phillips Community Center,91
2016-09-12,Paulson Community Center,29
2016-09-10,West Penn Community Center,14
2016-09-10,Brookline Community Center,97
2016-09-10,Ormsby Community Center,14
2016-09-10,Phillips Community Center,20
2016-09-09,West Penn Community Center,19
2016-09-09,Warrington Community Center,26
2016-09-09,Ammon Community Center,53
2016-09-09,Brookline Community Center,48
2016-09-09,Jefferson Community Center,18
2016-09-09,Ormsby Community Center,25
2016-09-09,Magee Community Center,24
2016-09-09,Phillips Community Center,69
2016-09-09,Paulson Community Center,25
2016-09-08,Warrington Community Center,32
2016-09-08,West Penn Community Center,35
2016-09-08,Ammon Community Center,46
2016-09-08,Arlington Community Center,5
2016-09-08,Jefferson Community Center,16
2016-09-08,Brookline Community Center,65
2016-09-08,Magee Community Center,30
2016-09-08,Ormsby Community Center,35
2016-09-08,Paulson Community Center,34
2016-09-08,Phillips Community Center,87
2016-09-07,West Penn Community Center,28
2016-09-07,Warrington Community Center,22
2016-09-07,Arlington Community Center,8
2016-09-07,Ammon Community Center,49
2016-09-07,Brookline Community Center,59
2016-09-07,Jefferson Community Center,19
2016-09-07,Ormsby Community Center,39
2016-09-07,Magee Community Center,27
2016-09-07,Phillips Community Center,106
2016-09-07,Paulson Community Center,27
2016-09-06,Warrington Community Center,23
2016-09-06,West Penn Community Center,34
2016-09-06,Ammon Community Center,64
2016-09-06,Arlington Community Center,1
2016-09-06,Jefferson Community Center,22
2016-09-06,Brookline Community Center,86
2016-09-06,Magee Community Center,36
2016-09-06,Ormsby Community Center,37
2016-09-06,Paulson Community Center,44
2016-09-06,Phillips Community Center,64
2016-09-03,Brookline Community Center,17
2016-09-03,Ormsby Community Center,11
2016-09-02,West Penn Community Center,30
2016-09-02,Warrington Community Center,6
2016-09-02,Arlington Community Center,3
2016-09-02,Ammon Community Center,42
2016-09-02,Brookline Community Center,45
2016-09-02,Ormsby Community Center,28
2016-09-02,Magee Community Center,20
2016-09-02,Phillips Community Center,82
2016-09-02,Paulson Community Center,31
2016-09-01,Warrington Community Center,11
2016-09-01,West Penn Community Center,27
2016-09-01,Ammon Community Center,76
2016-09-01,Arlington Community Center,6
2016-09-01,Brookline Community Center,38
2016-09-01,Jefferson Community Center,6
2016-09-01,Magee Community Center,27
2016-09-01,Ormsby Community Center,33
2016-09-01,Paulson Community Center,33
2016-09-01,Phillips Community Center,63
2016-08-31,West Penn Community Center,23
2016-08-31,Warrington Community Center,21
2016-08-31,Arlington Community Center,3
2016-08-31,Ammon Community Center,26
2016-08-31,Brookline Community Center,39
2016-08-31,Ormsby Community Center,30
2016-08-31,Magee Community Center,28
2016-08-31,Phillips Community Center,59
2016-08-31,Paulson Community Center,41
2016-08-30,Warrington Community Center,28
2016-08-30,West Penn Community Center,26
2016-08-30,Ammon Community Center,22
2016-08-30,Arlington Community Center,3
2016-08-30,Brookline Community Center,42
2016-08-30,Jefferson Community Center,11
2016-08-30,Magee Community Center,21
2016-08-30,Ormsby Community Center,24
2016-08-30,Paulson Community Center,22
2016-08-30,Phillips Community Center,68
2016-08-29,West Penn Community Center,33
2016-08-29,Warrington Community Center,30
2016-08-29,Ammon Community Center,23
2016-08-29,Jefferson Community Center,19
2016-08-29,Brookline Community Center,79
2016-08-29,Ormsby Community Center,30
2016-08-29,Magee Community Center,19
2016-08-29,Phillips Community Center,93
2016-08-29,Paulson Community Center,24
2016-08-27,West Penn Community Center,22
2016-08-27,Brookline Community Center,19
2016-08-27,Magee Community Center,15
2016-08-27,Ormsby Community Center,14
2016-08-27,Phillips Community Center,35
2016-08-26,West Penn Community Center,24
2016-08-26,Warrington Community Center,7
2016-08-26,Ammon Community Center,19
2016-08-26,Arlington Community Center,7
2016-08-26,Brookline Community Center,84
2016-08-26,Ormsby Community Center,24
2016-08-26,Magee Community Center,8
2016-08-26,Phillips Community Center,31
2016-08-26,Paulson Community Center,23
2016-08-25,Warrington Community Center,14
2016-08-25,West Penn Community Center,22
2016-08-25,Arlington Community Center,1
2016-08-25,Ammon Community Center,21
2016-08-25,Brookline Community Center,47
2016-08-25,Magee Community Center,11
2016-08-25,Ormsby Community Center,27
2016-08-25,Paulson Community Center,13
2016-08-25,Phillips Community Center,85
2016-08-24,West Penn Community Center,36
2016-08-24,Warrington Community Center,26
2016-08-24,Ammon Community Center,35
2016-08-24,Arlington Community Center,7
2016-08-24,Brookline Community Center,69
2016-08-24,Ormsby Community Center,26
2016-08-24,Magee Community Center,13
2016-08-24,Phillips Community Center,44
2016-08-24,Paulson Community Center,16
2016-08-23,Warrington Community Center,10
2016-08-23,West Penn Community Center,23
2016-08-23,Ammon Community Center,21
2016-08-23,Brookline Community Center,43
2016-08-23,Jefferson Community Center,3
2016-08-23,Magee Community Center,22
2016-08-23,Ormsby Community Center,36
2016-08-23,Paulson Community Center,40
2016-08-23,Phillips Community Center,44
2016-08-22,West Penn Community Center,36
2016-08-22,Ammon Community Center,22
2016-08-22,Arlington Community Center,6
2016-08-22,Brookline Community Center,63
2016-08-22,Ormsby Community Center,34
2016-08-22,Magee Community Center,15
2016-08-22,Phillips Community Center,64
2016-08-22,Paulson Community Center,18
2016-08-20,West Penn Community Center,8
2016-08-20,Brookline Community Center,20
2016-08-20,Magee Community Center,16
2016-08-20,Phillips Community Center,16
2016-08-19,West Penn Community Center,25
2016-08-19,Warrington Community Center,1
2016-08-19,Arlington Community Center,2
2016-08-19,Ammon Community Center,24
2016-08-19,Brookline Community Center,39
2016-08-19,Jefferson Community Center,18
2016-08-19,Magee Community Center,11
2016-08-19,Ormsby Community Center,16
2016-08-19,Phillips Community Center,57
2016-08-19,Paulson Community Center,14
2016-08-18,Warrington Community Center,11
2016-08-18,West Penn Community Center,36
2016-08-18,Ammon Community Center,24
2016-08-18,Arlington Community Center,16
2016-08-18,Brookline Community Center,51
2016-08-18,Ormsby Community Center,26
2016-08-18,Magee Community Center,32
2016-08-18,Paulson Community Center,24
2016-08-18,Phillips Community Center,61
2016-08-17,West Penn Community Center,41
2016-08-17,Arlington Community Center,4
2016-08-17,Ammon Community Center,27
2016-08-17,Brookline Community Center,39
2016-08-17,Magee Community Center,15
2016-08-17,Ormsby Community Center,25
2016-08-17,Phillips Community Center,44
2016-08-17,Paulson Community Center,18
2016-08-16,West Penn Community Center,60
2016-08-16,Ammon Community Center,32
2016-08-16,Arlington Community Center,11
2016-08-16,Brookline Community Center,41
2016-08-16,Ormsby Community Center,39
2016-08-16,Magee Community Center,51
2016-08-16,Paulson Community Center,10
2016-08-16,Phillips Community Center,140
2016-08-15,West Penn Community Center,29
2016-08-15,Arlington Community Center,12
2016-08-15,Ammon Community Center,31
2016-08-15,Brookline Community Center,73
2016-08-15,Magee Community Center,44
2016-08-15,Ormsby Community Center,36
2016-08-15,Phillips Community Center,95
2016-08-15,Paulson Community Center,2
2016-08-13,West Penn Community Center,13
2016-08-13,Brookline Community Center,2
2016-08-13,Phillips Community Center,31
2016-08-12,West Penn Community Center,29
2016-08-12,Ammon Community Center,17
2016-08-12,Brookline Community Center,21
2016-08-12,Jefferson Community Center,2
2016-08-12,Ormsby Community Center,1
2016-08-12,Phillips Community Center,82
2016-08-11,West Penn Community Center,18
2016-08-11,Warrington Community Center,1
2016-08-11,Ammon Community Center,49
2016-08-11,Arlington Community Center,2
2016-08-11,Jefferson Community Center,12
2016-08-11,Brookline Community Center,20
2016-08-11,Ormsby Community Center,33
2016-08-11,Magee Community Center,28
2016-08-11,Phillips Community Center,25
2016-08-10,Warrington Community Center,8
2016-08-10,West Penn Community Center,51
2016-08-10,Arlington Community Center,6
2016-08-10,Ammon Community Center,35
2016-08-10,Brookline Community Center,38
2016-08-10,Jefferson Community Center,3
2016-08-10,Magee Community Center,35
2016-08-10,Ormsby Community Center,43
2016-08-10,Phillips Community Center,153
2016-08-09,West Penn Community Center,44
2016-08-09,Warrington Community Center,18
2016-08-09,Ammon Community Center,34
2016-08-09,Arlington Community Center,11
2016-08-09,Jefferson Community Center,15
2016-08-09,Brookline Community Center,72
2016-08-09,Ormsby Community Center,55
2016-08-09,Magee Community Center,66
2016-08-09,Phillips Community Center,81
2016-08-09,Paulson Community Center,2
2016-08-08,Warrington Community Center,16
2016-08-08,West Penn Community Center,45
2016-08-08,Arlington Community Center,12
2016-08-08,Ammon Community Center,44
2016-08-08,Brookline Community Center,82
2016-08-08,Jefferson Community Center,10
2016-08-08,Magee Community Center,34
2016-08-08,Ormsby Community Center,42
2016-08-08,Phillips Community Center,141
2016-08-06,West Penn Community Center,16
2016-08-06,Brookline Community Center,15
2016-08-06,Ormsby Community Center,10
2016-08-06,Phillips Community Center,7
2016-08-05,West Penn Community Center,32
2016-08-05,Warrington Community Center,75
2016-08-05,Ammon Community Center,45
2016-08-05,Arlington Community Center,9
2016-08-05,Brookline Community Center,32
2016-08-05,Jefferson Community Center,24
2016-08-05,Ormsby Community Center,52
2016-08-05,Magee Community Center,37
2016-08-05,Phillips Community Center,48
2016-08-05,Paulson Community Center,1
2016-08-04,Warrington Community Center,6
2016-08-04,West Penn Community Center,65
2016-08-04,Arlington Community Center,10
2016-08-04,Ammon Community Center,56
2016-08-04,Jefferson Community Center,18
2016-08-04,Brookline Community Center,58
2016-08-04,Magee Community Center,46
2016-08-04,Ormsby Community Center,41
2016-08-04,Paulson Community Center,40
2016-08-04,Phillips Community Center,6
2016-08-03,West Penn Community Center,37
2016-08-03,Warrington Community Center,64
2016-08-03,Ammon Community Center,67
2016-08-03,Arlington Community Center,8
2016-08-03,Brookline Community Center,77
2016-08-03,Jefferson Community Center,23
2016-08-03,Ormsby Community Center,48
2016-08-03,Magee Community Center,43
2016-08-03,Phillips Community Center,76
2016-08-03,Paulson Community Center,19
2016-08-02,Warrington Community Center,72
2016-08-02,West Penn Community Center,39
2016-08-02,Arlington Community Center,22
2016-08-02,Ammon Community Center,65
2016-08-02,Jefferson Community Center,18
2016-08-02,Brookline Community Center,55
2016-08-02,Magee Community Center,59
2016-08-02,Ormsby Community Center,58
2016-08-02,Paulson Community Center,4
2016-08-02,Phillips Community Center,70
2016-08-01,West Penn Community Center,52
2016-08-01,Warrington Community Center,73
2016-08-01,Ammon Community Center,60
2016-08-01,Arlington Community Center,10
2016-08-01,Brookline Community Center,83
2016-08-01,Jefferson Community Center,15
2016-08-01,Ormsby Community Center,59
2016-08-01,Magee Community Center,55
2016-08-01,Phillips Community Center,110
2016-08-01,Paulson Community Center,8
2016-07-30,West Penn Community Center,33
2016-07-30,Ammon Community Center,2
2016-07-30,Magee Community Center,21
2016-07-30,Ormsby Community Center,9
2016-07-30,Phillips Community Center,11
2016-07-29,West Penn Community Center,43
2016-07-29,Warrington Community Center,71
2016-07-29,Ammon Community Center,68
2016-07-29,Arlington Community Center,9
2016-07-29,Jefferson Community Center,16
2016-07-29,Brookline Community Center,44
2016-07-29,Ormsby Community Center,46
2016-07-29,Magee Community Center,44
2016-07-29,Phillips Community Center,87
2016-07-29,Paulson Community Center,3
2016-07-28,Warrington Community Center,74
2016-07-28,West Penn Community Center,44
2016-07-28,Arlington Community Center,6
2016-07-28,Ammon Community Center,73
2016-07-28,Brookline Community Center,55
2016-07-28,Jefferson Community Center,23
2016-07-28,Magee Community Center,40
2016-07-28,Ormsby Community Center,47
2016-07-28,Phillips Community Center,75
2016-07-27,West Penn Community Center,36
2016-07-27,Warrington Community Center,72
2016-07-27,Ammon Community Center,66
2016-07-27,Arlington Community Center,10
2016-07-27,Jefferson Community Center,46
2016-07-27,Brookline Community Center,54
2016-07-27,Ormsby Community Center,59
2016-07-27,Magee Community Center,41
2016-07-27,Phillips Community Center,77
2016-07-27,Paulson Community Center,5
2016-07-26,Warrington Community Center,50
2016-07-26,West Penn Community Center,54
2016-07-26,Arlington Community Center,20
2016-07-26,Ammon Community Center,134
2016-07-26,Brookline Community Center,70
2016-07-26,Jefferson Community Center,22
2016-07-26,Magee Community Center,55
2016-07-26,Ormsby Community Center,56
2016-07-26,Paulson Community Center,1
2016-07-26,Phillips Community Center,81
2016-07-25,West Penn Community Center,76
2016-07-25,Warrington Community Center,46
2016-07-25,Ammon Community Center,108
2016-07-25,Arlington Community Center,12
2016-07-25,Jefferson Community Center,23
2016-07-25,Brookline Community Center,69
2016-07-25,Ormsby Community Center,57
2016-07-25,Magee Community Center,71
2016-07-25,Phillips Community Center,192
2016-07-25,Paulson Community Center,3
2016-07-23,West Penn Community Center,23
2016-07-23,Ammon Community Center,112
2016-07-23,Brookline Community Center,19
2016-07-23,Phillips Community Center,21
2016-07-22,West Penn Community Center,29
2016-07-22,Warrington Community Center,77
2016-07-22,Ammon Community Center,78
2016-07-22,Arlington Community Center,2
2016-07-22,Brookline Community Center,52
2016-07-22,Jefferson Community Center,16
2016-07-22,Magee Community Center,40
2016-07-22,Ormsby Community Center,45
2016-07-22,Phillips Community Center,75
2016-07-21,Warrington Community Center,69
2016-07-21,West Penn Community Center,62
2016-07-21,Arlington Community Center,8
2016-07-21,Ammon Community Center,121
2016-07-21,Jefferson Community Center,38
2016-07-21,Brookline Community Center,61
2016-07-21,Ormsby Community Center,51
2016-07-21,Magee Community Center,55
2016-07-21,Phillips Community Center,160
2016-07-20,West Penn Community Center,49
2016-07-20,Warrington Community Center,79
2016-07-20,Ammon Community Center,129
2016-07-20,Arlington Community Center,13
2016-07-20,Brookline Community Center,69
2016-07-20,Jefferson Community Center,49
2016-07-20,Magee Community Center,50
2016-07-20,Ormsby Community Center,64
2016-07-20,Phillips Community Center,102
2016-07-20,Paulson Community Center,1
2016-07-19,Warrington Community Center,78
2016-07-19,West Penn Community Center,55
2016-07-19,Arlington Community Center,11
2016-07-19,Ammon Community Center,91
2016-07-19,Jefferson Community Center,35
2016-07-19,Brookline Community Center,97
2016-07-19,Ormsby Community Center,47
2016-07-19,Magee Community Center,52
2016-07-19,Paulson Community Center,9
2016-07-19,Phillips Community Center,148
2016-07-18,West Penn Community Center,49
2016-07-18,Warrington Community Center,74
2016-07-18,Ammon Community Center,114
2016-07-18,Arlington Community Center,8
2016-07-18,Brookline Community Center,82
2016-07-18,Jefferson Community Center,51
2016-07-18,Magee Community Center,69
2016-07-18,Ormsby Community Center,44
2016-07-18,Phillips Community Center,188
2016-07-16,West Penn Community Center,23
2016-07-16,Ammon Community Center,44
2016-07-16,Brookline Community Center,17
2016-07-16,Ormsby Community Center,5
2016-07-16,Magee Community Center,22
2016-07-16,Phillips Community Center,8
2016-07-15,West Penn Community Center,42
2016-07-15,Warrington Community Center,70
2016-07-15,Ammon Community Center,69
2016-07-15,Arlington Community Center,6
2016-07-15,Brookline Community Center,59
2016-07-15,Jefferson Community Center,38
2016-07-15,Magee Community Center,27
2016-07-15,Ormsby Community Center,65
2016-07-15,Phillips Community Center,115
2016-07-15,Paulson Community Center,20
2016-07-14,Warrington Community Center,80
2016-07-14,West Penn Community Center,74
2016-07-14,Arlington Community Center,15
2016-07-14,Ammon Community Center,103
2016-07-14,Jefferson Community Center,33
2016-07-14,Brookline Community Center,57
2016-07-14,Ormsby Community Center,89
2016-07-14,Magee Community Center,54
2016-07-14,Paulson Community Center,5
2016-07-14,Phillips Community Center,125
2016-07-13,West Penn Community Center,50
2016-07-13,Warrington Community Center,82
2016-07-13,Ammon Community Center,104
2016-07-13,Arlington Community Center,5
2016-07-13,Brookline Community Center,46
2016-07-13,Jefferson Community Center,48
2016-07-13,Magee Community Center,42
2016-07-13,Ormsby Community Center,67
2016-07-13,Phillips Community Center,90
2016-07-13,Paulson Community Center,6
2016-07-12,Warrington Community Center,78
2016-07-12,West Penn Community Center,44
2016-07-12,Arlington Community Center,8
2016-07-12,Ammon Community Center,148
2016-07-12,Jefferson Community Center,32
2016-07-12,Brookline Community Center,76
2016-07-12,Ormsby Community Center,69
2016-07-12,Magee Community Center,33
2016-07-12,Paulson Community Center,12
2016-07-12,Phillips Community Center,148
2016-07-11,West Penn Community Center,49
2016-07-11,Warrington Community Center,83
2016-07-11,Ammon Community Center,127
2016-07-11,Arlington Community Center,38
2016-07-11,Brookline Community Center,84
2016-07-11,Jefferson Community Center,61
2016-07-11,Magee Community Center,68
2016-07-11,Ormsby Community Center,74
2016-07-11,Phillips Community Center,231
2016-07-09,West Penn Community Center,14
2016-07-09,Brookline Community Center,24
2016-07-09,Phillips Community Center,41
2016-07-08,West Penn Community Center,28
2016-07-08,Warrington Community Center,103
2016-07-08,Arlington Community Center,12
2016-07-08,Ammon Community Center,31
2016-07-08,Brookline Community Center,47
2016-07-08,Jefferson Community Center,27
2016-07-08,Ormsby Community Center,52
2016-07-08,Magee Community Center,72
2016-07-08,Phillips Community Center,349
2016-07-07,Warrington Community Center,69
2016-07-07,West Penn Community Center,58
2016-07-07,Ammon Community Center,84
2016-07-07,Arlington Community Center,12
2016-07-07,Jefferson Community Center,23
2016-07-07,Brookline Community Center,60
2016-07-07,Magee Community Center,53
2016-07-07,Ormsby Community Center,67
2016-07-07,Phillips Community Center,117
2016-07-06,West Penn Community Center,60
2016-07-06,Warrington Community Center,83
2016-07-06,Arlington Community Center,11
2016-07-06,Brookline Community Center,93
2016-07-06,Jefferson Community Center,31
2016-07-06,Ormsby Community Center,89
2016-07-06,Magee Community Center,69
2016-07-06,Phillips Community Center,135
2016-07-06,Paulson Community Center,6
2016-07-05,Warrington Community Center,72
2016-07-05,West Penn Community Center,39
2016-07-05,Arlington Community Center,6
2016-07-05,Ammon Community Center,22
2016-07-05,Jefferson Community Center,26
2016-07-05,Brookline Community Center,76
2016-07-05,Magee Community Center,79
2016-07-05,Ormsby Community Center,62
2016-07-05,Paulson Community Center,1
2016-07-05,Phillips Community Center,110
2016-07-02,Phillips Community Center,33
2016-07-01,West Penn Community Center,38
2016-07-01,Warrington Community Center,79
2016-07-01,Ammon Community Center,97
2016-07-01,Arlington Community Center,5
2016-07-01,Brookline Community Center,56
2016-07-01,Jefferson Community Center,99
2016-07-01,Ormsby Community Center,81
2016-07-01,Magee Community Center,47
2016-07-01,Phillips Community Center,150
2016-06-30,Warrington Community Center,88
2016-06-30,West Penn Community Center,55
2016-06-30,Arlington Community Center,11
2016-06-30,Ammon Community Center,152
2016-06-30,Jefferson Community Center,74
2016-06-30,Brookline Community Center,73
2016-06-30,Magee Community Center,73
2016-06-30,Ormsby Community Center,49
2016-06-30,Phillips Community Center,120
2016-06-29,West Penn Community Center,71
2016-06-29,Warrington Community Center,82
2016-06-29,Ammon Community Center,117
2016-06-29,Arlington Community Center,5
2016-06-29,Brookline Community Center,50
2016-06-29,Jefferson Community Center,16
2016-06-29,Ormsby Community Center,65
2016-06-29,Magee Community Center,46
2016-06-29,Phillips Community Center,153
2016-06-29,Paulson Community Center,2
2016-06-28,Warrington Community Center,86
2016-06-28,West Penn Community Center,56
2016-06-28,Arlington Community Center,18
2016-06-28,Ammon Community Center,165
2016-06-28,Jefferson Community Center,56
2016-06-28,Brookline Community Center,56
2016-06-28,Magee Community Center,65
2016-06-28,Ormsby Community Center,92
2016-06-28,Paulson Community Center,1
2016-06-28,Phillips Community Center,180
2016-06-27,West Penn Community Center,75
2016-06-27,Warrington Community Center,9
2016-06-27,Ammon Community Center,151
2016-06-27,Arlington Community Center,12
2016-06-27,Brookline Community Center,89
2016-06-27,Jefferson Community Center,53
2016-06-27,Ormsby Community Center,71
2016-06-27,Magee Community Center,71
2016-06-27,Phillips Community Center,221
2016-06-25,West Penn Community Center,32
2016-06-25,Ammon Community Center,25
2016-06-25,Brookline Community Center,23
2016-06-25,Magee Community Center,27
2016-06-25,Ormsby Community Center,23
2016-06-25,Phillips Community Center,25
2016-06-24,West Penn Community Center,46
2016-06-24,Warrington Community Center,11
2016-06-24,Ammon Community Center,143
2016-06-24,Arlington Community Center,11
2016-06-24,Brookline Community Center,72
2016-06-24,Jefferson Community Center,30
2016-06-24,Ormsby Community Center,57
2016-06-24,Magee Community Center,48
2016-06-24,Phillips Community Center,140
2016-06-24,Paulson Community Center,12
2016-06-23,Warrington Community Center,18
2016-06-23,West Penn Community Center,67
2016-06-23,Arlington Community Center,26
2016-06-23,Ammon Community Center,80
2016-06-23,Jefferson Community Center,20
2016-06-23,Brookline Community Center,69
2016-06-23,Magee Community Center,43
2016-06-23,Ormsby Community Center,64
2016-06-23,Paulson Community Center,6
2016-06-23,Phillips Community Center,119
2016-06-22,West Penn Community Center,60
2016-06-22,Warrington Community Center,18
2016-06-22,Ammon Community Center,116
2016-06-22,Arlington Community Center,16
2016-06-22,Brookline Community Center,98
2016-06-22,Jefferson Community Center,90
2016-06-22,Ormsby Community Center,70
2016-06-22,Magee Community Center,84
2016-06-22,Phillips Community Center,179
2016-06-22,Paulson Community Center,7
2016-06-21,Warrington Community Center,16
2016-06-21,West Penn Community Center,87
2016-06-21,Arlington Community Center,29
2016-06-21,Ammon Community Center,189
2016-06-21,Jefferson Community Center,152
2016-06-21,Brookline Community Center,93
2016-06-21,Magee Community Center,49
2016-06-21,Ormsby Community Center,75
2016-06-21,Paulson Community Center,3
2016-06-21,Phillips Community Center,240
2016-06-20,West Penn Community Center,103
2016-06-20,Warrington Community Center,15
2016-06-20,Ammon Community Center,295
2016-06-20,Arlington Community Center,23
2016-06-20,Brookline Community Center,121
2016-06-20,Jefferson Community Center,131
2016-06-20,Ormsby Community Center,37
2016-06-20,Magee Community Center,99
2016-06-20,Phillips Community Center,311
2016-06-19,Jefferson Community Center,31
2016-06-18,West Penn Community Center,52
2016-06-18,Brookline Community Center,16
2016-06-18,Magee Community Center,26
2016-06-18,Ormsby Community Center,15
2016-06-18,Phillips Community Center,60
2016-06-17,West Penn Community Center,80
2016-06-17,Warrington Community Center,11
2016-06-17,Arlington Community Center,25
2016-06-17,Ammon Community Center,171
2016-06-17,Brookline Community Center,78
2016-06-17,Jefferson Community Center,94
2016-06-17,Ormsby Community Center,48
2016-06-17,Magee Community Center,79
2016-06-17,Phillips Community Center,92
2016-06-16,Warrington Community Center,21
2016-06-16,West Penn Community Center,79
2016-06-16,Ammon Community Center,111
2016-06-16,Arlington Community Center,27
2016-06-16,Jefferson Community Center,118
2016-06-16,Brookline Community Center,75
2016-06-16,Magee Community Center,39
2016-06-16,Ormsby Community Center,60
2016-06-16,Phillips Community Center,128
2016-06-16,Paulson Community Center,6
2016-06-15,West Penn Community Center,87
2016-06-15,Warrington Community Center,15
2016-06-15,Arlington Community Center,18
2016-06-15,Ammon Community Center,217
2016-06-15,Brookline Community Center,112
2016-06-15,Jefferson Community Center,126
2016-06-15,Ormsby Community Center,120
2016-06-15,Magee Community Center,111
2016-06-15,Paulson Community Center,165
2016-06-15,Phillips Community Center,127
2016-06-14,Warrington Community Center,48
2016-06-14,West Penn Community Center,95
2016-06-14,Ammon Community Center,210
2016-06-14,Arlington Community Center,16
2016-06-14,Jefferson Community Center,149
2016-06-14,Brookline Community Center,147
2016-06-14,Magee Community Center,119
2016-06-14,Ormsby Community Center,86
2016-06-14,Phillips Community Center,322
2016-06-14,Paulson Community Center,162
2016-06-13,West Penn Community Center,90
2016-06-13,Warrington Community Center,53
2016-06-13,Arlington Community Center,19
2016-06-13,Ammon Community Center,172
2016-06-13,Brookline Community Center,117
2016-06-13,Jefferson Community Center,112
2016-06-13,Ormsby Community Center,25
2016-06-13,Magee Community Center,78
2016-06-13,Paulson Community Center,180
2016-06-13,Phillips Community Center,193
2016-06-11,West Penn Community Center,37
2016-06-11,Brookline Community Center,39
2016-06-11,Magee Community Center,32
2016-06-11,Ormsby Community Center,14
2016-06-11,Phillips Community Center,15
2016-06-10,West Penn Community Center,73
2016-06-10,Warrington Community Center,9
2016-06-10,Ammon Community Center,42
2016-06-10,Arlington Community Center,4
2016-06-10,Brookline Community Center,80
2016-06-10,Jefferson Community Center,54
2016-06-10,Ormsby Community Center,30
2016-06-10,Magee Community Center,10
2016-06-10,Phillips Community Center,70
2016-06-10,Paulson Community Center,48
2016-06-09,Warrington Community Center,19
2016-06-09,West Penn Community Center,65
2016-06-09,Arlington Community Center,14
2016-06-09,Ammon Community Center,53
2016-06-09,Jefferson Community Center,107
2016-06-09,Brookline Community Center,71
2016-06-09,Magee Community Center,22
2016-06-09,Ormsby Community Center,33
2016-06-09,Paulson Community Center,56
2016-06-09,Phillips Community Center,74
2016-06-08,West Penn Community Center,75
2016-06-08,Warrington Community Center,28
2016-06-08,Ammon Community Center,83
2016-06-08,Arlington Community Center,7
2016-06-08,Brookline Community Center,79
2016-06-08,Jefferson Community Center,8
2016-06-08,Ormsby Community Center,28
2016-06-08,Magee Community Center,29
2016-06-08,Phillips Community Center,71
2016-06-08,Paulson Community Center,40
2016-06-07,Warrington Community Center,22
2016-06-07,West Penn Community Center,91
2016-06-07,Arlington Community Center,16
2016-06-07,Ammon Community Center,115
2016-06-07,Jefferson Community Center,49
2016-06-07,Brookline Community Center,97
2016-06-07,Magee Community Center,39
2016-06-07,Ormsby Community Center,48
2016-06-07,Paulson Community Center,36
2016-06-07,Phillips Community Center,99
2016-06-06,West Penn Community Center,55
2016-06-06,Warrington Community Center,17
2016-06-06,Ammon Community Center,57
2016-06-06,Arlington Community Center,3
2016-06-06,Brookline Community Center,74
2016-06-06,Jefferson Community Center,25
2016-06-06,Ormsby Community Center,23
2016-06-06,Magee Community Center,41
2016-06-06,Phillips Community Center,59
2016-06-06,Paulson Community Center,36
2016-06-04,West Penn Community Center,15
2016-06-04,Ammon Community Center,39
2016-06-04,Brookline Community Center,47
2016-06-04,Magee Community Center,18
2016-06-04,Ormsby Community Center,6
2016-06-04,Phillips Community Center,26
2016-06-03,West Penn Community Center,54
2016-06-03,Warrington Community Center,10
2016-06-03,Ammon Community Center,64
2016-06-03,Arlington Community Center,5
2016-06-03,Brookline Community Center,81
2016-06-03,Jefferson Community Center,39
2016-06-03,Ormsby Community Center,25
2016-06-03,Magee Community Center,16
2016-06-03,Phillips Community Center,66
2016-06-03,Paulson Community Center,3
2016-06-02,Warrington Community Center,24
2016-06-02,West Penn Community Center,67
2016-06-02,Arlington Community Center,5
2016-06-02,Ammon Community Center,39
2016-06-02,Jefferson Community Center,50
2016-06-02,Brookline Community Center,97
2016-06-02,Magee Community Center,37
2016-06-02,Ormsby Community Center,19
2016-06-02,Paulson Community Center,21
2016-06-02,Phillips Community Center,90
2016-06-01,West Penn Community Center,76
2016-06-01,Warrington Community Center,24
2016-06-01,Ammon Community Center,39
2016-06-01,Arlington Community Center,4
2016-06-01,Brookline Community Center,93
2016-06-01,Jefferson Community Center,25
2016-06-01,Ormsby Community Center,43
2016-06-01,Magee Community Center,8
2016-06-01,Phillips Community Center,84
2016-06-01,Paulson Community Center,46
2016-05-31,Warrington Community Center,28
2016-05-31,West Penn Community Center,91
2016-05-31,Arlington Community Center,8
2016-05-31,Ammon Community Center,87
