date,center_name,attendance_count
2011-08-26,Brookline Community Center,113
2011-08-26,Ammon Community Center,24
2011-08-26,Jefferson Community Center,11
2011-08-26,Magee Community Center,8
2011-08-26,Ormsby Community Center,16
2011-08-26,Phillips Community Center,35
2011-08-25,West Penn Community Center,31
2011-08-25,Ammon Community Center,59
2011-08-25,Brookline Community Center,202
2011-08-25,Magee Community Center,2
2011-08-25,Jefferson Community Center,17
2011-08-25,Ormsby Community Center,18
2011-08-25,Phillips Community Center,82
2011-08-24,West Penn Community Center,41
2011-08-24,Brookline Community Center,172
2011-08-24,Ammon Community Center,60
2011-08-24,Jefferson Community Center,11
2011-08-24,Magee Community Center,6
2011-08-24,Ormsby Community Center,22
2011-08-24,Phillips Community Center,49
2011-08-23,West Penn Community Center,39
2011-08-23,Brookline Community Center,217
2011-08-23,Magee Community Center,9
2011-08-23,Jefferson Community Center,22
2011-08-23,Ormsby Community Center,12
2011-08-23,Phillips Community Center,60
2011-08-22,West Penn Community Center,25
2011-08-22,Brookline Community Center,199
2011-08-22,Jefferson Community Center,16
2011-08-22,Magee Community Center,8
2011-08-22,Ormsby Community Center,11
2011-08-22,Phillips Community Center,47
2011-08-20,West Penn Community Center,24
2011-08-20,Brookline Community Center,19
2011-08-20,Ormsby Community Center,3
2011-08-19,West Penn Community Center,45
2011-08-19,Brookline Community Center,22
2011-08-19,Jefferson Community Center,20
2011-08-19,Ormsby Community Center,12
2011-08-18,West Penn Community Center,16
2011-08-18,Brookline Community Center,56
2011-08-18,Ammon Community Center,27
2011-08-18,Jefferson Community Center,31
2011-08-18,Magee Community Center,4
2011-08-18,Ormsby Community Center,13
2011-08-18,Phillips Community Center,98
2011-08-17,West Penn Community Center,51
2011-08-17,Ammon Community Center,57
2011-08-17,Brookline Community Center,238
2011-08-17,Magee Community Center,9
2011-08-17,Ormsby Community Center,19
2011-08-17,Phillips Community Center,60
2011-08-16,West Penn Community Center,45
2011-08-16,Brookline Community Center,202
2011-08-16,Ammon Community Center,40
2011-08-16,Magee Community Center,6
2011-08-16,Jefferson Community Center,27
2011-08-16,Ormsby Community Center,24
2011-08-16,Phillips Community Center,126
2011-08-15,West Penn Community Center,41
2011-08-15,Ammon Community Center,34
2011-08-15,Brookline Community Center,236
2011-08-15,Jefferson Community Center,28
2011-08-15,Magee Community Center,7
2011-08-15,Ormsby Community Center,20
2011-08-15,Phillips Community Center,69
2011-08-13,West Penn Community Center,18
2011-08-13,Brookline Community Center,6
2011-08-13,Ormsby Community Center,5
2011-08-12,West Penn Community Center,20
2011-08-12,Brookline Community Center,112
2011-08-12,Ammon Community Center,7
2011-08-12,Magee Community Center,4
2011-08-12,Jefferson Community Center,17
2011-08-12,Ormsby Community Center,16
2011-08-12,Phillips Community Center,77
2011-08-11,West Penn Community Center,90
2011-08-11,Ammon Community Center,15
2011-08-11,Brookline Community Center,209
2011-08-11,Jefferson Community Center,30
2011-08-11,Magee Community Center,7
2011-08-11,Ormsby Community Center,20
2011-08-11,Phillips Community Center,78
2011-08-10,West Penn Community Center,73
2011-08-10,Brookline Community Center,228
2011-08-10,Ammon Community Center,13
2011-08-10,Magee Community Center,6
2011-08-10,Jefferson Community Center,17
2011-08-10,Ormsby Community Center,16
2011-08-10,Phillips Community Center,96
2011-08-09,West Penn Community Center,61
2011-08-09,Ammon Community Center,17
2011-08-09,Brookline Community Center,226
2011-08-09,Jefferson Community Center,30
2011-08-09,Magee Community Center,7
2011-08-09,Ormsby Community Center,19
2011-08-09,Phillips Community Center,55
2011-08-08,West Penn Community Center,43
2011-08-08,Brookline Community Center,256
2011-08-08,Ammon Community Center,18
2011-08-08,Magee Community Center,7
2011-08-08,Jefferson Community Center,14
2011-08-08,Ormsby Community Center,23
2011-08-08,Phillips Community Center,75
2011-08-06,West Penn Community Center,17
2011-08-06,Brookline Community Center,135
2011-08-06,Ormsby Community Center,17
2011-08-06,Phillips Community Center,3
2011-08-05,West Penn Community Center,76
2011-08-05,Brookline Community Center,133
2011-08-05,Jefferson Community Center,16
2011-08-05,Magee Community Center,4
2011-08-05,Ormsby Community Center,20
2011-08-05,Phillips Community Center,90
2011-08-04,West Penn Community Center,130
2011-08-04,Brookline Community Center,169
2011-08-04,Ammon Community Center,2
2011-08-04,Magee Community Center,8
2011-08-04,Jefferson Community Center,18
2011-08-04,Ormsby Community Center,17
2011-08-04,Phillips Community Center,109
2011-08-03,West Penn Community Center,96
2011-08-03,Ammon Community Center,7
2011-08-03,Brookline Community Center,193
2011-08-03,Jefferson Community Center,19
2011-08-03,Ormsby Community Center,13
2011-08-03,Phillips Community Center,83
2011-08-02,West Penn Community Center,62
2011-08-02,Brookline Community Center,242
2011-08-02,Ammon Community Center,42
2011-08-02,Jefferson Community Center,26
2011-08-02,Magee Community Center,5
2011-08-02,Ormsby Community Center,16
2011-08-02,Phillips Community Center,80
2011-08-01,West Penn Community Center,66
2011-08-01,Ammon Community Center,20
2011-08-01,Brookline Community Center,268
2011-08-01,Magee Community Center,12
2011-08-01,Jefferson Community Center,15
2011-08-01,Ormsby Community Center,16
2011-08-01,Phillips Community Center,76
2011-07-30,West Penn Community Center,12
2011-07-30,Brookline Community Center,78
2011-07-30,Ormsby Community Center,18
2011-07-30,Phillips Community Center,14
2011-07-29,West Penn Community Center,69
2011-07-29,Brookline Community Center,139
2011-07-29,Ammon Community Center,28
2011-07-29,Jefferson Community Center,29
2011-07-29,Ormsby Community Center,12
2011-07-29,Paulson Community Center,91
2011-07-29,Phillips Community Center,111
2011-07-28,West Penn Community Center,114
2011-07-28,Ammon Community Center,29
2011-07-28,Brookline Community Center,176
2011-07-28,Jefferson Community Center,25
2011-07-28,Magee Community Center,2
2011-07-28,Paulson Community Center,81
2011-07-28,Ormsby Community Center,16
2011-07-28,Phillips Community Center,146
2011-07-27,West Penn Community Center,36
2011-07-27,Brookline Community Center,184
2011-07-27,Ammon Community Center,49
2011-07-27,Magee Community Center,5
2011-07-27,Jefferson Community Center,18
2011-07-27,Ormsby Community Center,27
2011-07-27,Paulson Community Center,98
2011-07-27,Phillips Community Center,82
2011-07-26,West Penn Community Center,28
2011-07-26,Ammon Community Center,17
2011-07-26,Brookline Community Center,224
2011-07-26,Jefferson Community Center,26
2011-07-26,Magee Community Center,3
2011-07-26,Paulson Community Center,59
2011-07-26,Ormsby Community Center,23
2011-07-26,Phillips Community Center,121
2011-07-25,West Penn Community Center,46
2011-07-25,Brookline Community Center,234
2011-07-25,Ammon Community Center,43
2011-07-25,Magee Community Center,5
2011-07-25,Jefferson Community Center,41
2011-07-25,Ormsby Community Center,26
2011-07-25,Paulson Community Center,34
2011-07-25,Phillips Community Center,163
2011-07-23,West Penn Community Center,36
2011-07-23,Brookline Community Center,121
2011-07-23,Ormsby Community Center,14
2011-07-23,Phillips Community Center,12
2011-07-22,West Penn Community Center,81
2011-07-22,Brookline Community Center,112
2011-07-22,Ammon Community Center,30
2011-07-22,Jefferson Community Center,17
2011-07-22,Magee Community Center,7
2011-07-22,Ormsby Community Center,10
2011-07-22,Phillips Community Center,101
2011-07-21,West Penn Community Center,72
2011-07-21,Ammon Community Center,26
2011-07-21,Brookline Community Center,160
2011-07-21,Magee Community Center,4
2011-07-21,Jefferson Community Center,17
2011-07-21,Ormsby Community Center,20
2011-07-21,Phillips Community Center,122
2011-07-20,West Penn Community Center,12
2011-07-20,Brookline Community Center,165
2011-07-20,Ammon Community Center,27
2011-07-20,Jefferson Community Center,13
2011-07-20,Magee Community Center,5
2011-07-20,Ormsby Community Center,15
2011-07-20,Paulson Community Center,55
2011-07-20,Phillips Community Center,106
2011-07-19,West Penn Community Center,59
2011-07-19,Ammon Community Center,49
2011-07-19,Brookline Community Center,241
2011-07-19,Magee Community Center,2
2011-07-19,Jefferson Community Center,25
2011-07-19,Paulson Community Center,91
2011-07-19,Ormsby Community Center,24
2011-07-19,Phillips Community Center,122
2011-07-18,West Penn Community Center,21
2011-07-18,Brookline Community Center,186
2011-07-18,Ammon Community Center,44
2011-07-18,Jefferson Community Center,20
2011-07-18,Magee Community Center,5
2011-07-18,Ormsby Community Center,20
2011-07-18,Paulson Community Center,40
2011-07-18,Phillips Community Center,100
2011-07-16,Brookline Community Center,149
2011-07-16,Ormsby Community Center,13
2011-07-16,Phillips Community Center,13
2011-07-15,Brookline Community Center,145
2011-07-15,Ammon Community Center,42
2011-07-15,Arlington Community Center,4
2011-07-15,Magee Community Center,8
2011-07-15,Jefferson Community Center,20
2011-07-15,Ormsby Community Center,13
2011-07-15,Phillips Community Center,98
2011-07-14,West Penn Community Center,125
2011-07-14,Arlington Community Center,14
2011-07-14,Ammon Community Center,43
2011-07-14,Brookline Community Center,188
2011-07-14,Jefferson Community Center,24
2011-07-14,Magee Community Center,9
2011-07-14,Ormsby Community Center,35
2011-07-14,Paulson Community Center,18
2011-07-14,Phillips Community Center,113
2011-07-13,West Penn Community Center,76
2011-07-13,Brookline Community Center,123
2011-07-13,Ammon Community Center,34
2011-07-13,Arlington Community Center,8
2011-07-13,Magee Community Center,11
2011-07-13,Jefferson Community Center,29
2011-07-13,Paulson Community Center,37
2011-07-13,Ormsby Community Center,41
2011-07-13,Phillips Community Center,110
2011-07-12,West Penn Community Center,34
2011-07-12,Arlington Community Center,5
2011-07-12,Ammon Community Center,31
2011-07-12,Brookline Community Center,198
2011-07-12,Magee Community Center,10
2011-07-12,Ormsby Community Center,18
2011-07-12,Paulson Community Center,29
2011-07-12,Phillips Community Center,150
2011-07-11,West Penn Community Center,58
2011-07-11,Brookline Community Center,102
2011-07-11,Ammon Community Center,42
2011-07-11,Magee Community Center,21
2011-07-11,Jefferson Community Center,19
2011-07-11,Paulson Community Center,36
2011-07-11,Ormsby Community Center,19
2011-07-11,Phillips Community Center,110
2011-07-09,West Penn Community Center,28
2011-07-09,Brookline Community Center,111
2011-07-09,Ormsby Community Center,7
2011-07-09,Phillips Community Center,14
2011-07-08,West Penn Community Center,98
2011-07-08,Brookline Community Center,118
2011-07-08,Ammon Community Center,47
2011-07-08,Jefferson Community Center,31
2011-07-08,Magee Community Center,7
2011-07-08,Ormsby Community Center,20
2011-07-08,Paulson Community Center,67
2011-07-08,Phillips Community Center,106
2011-07-07,West Penn Community Center,134
2011-07-07,Ammon Community Center,41
2011-07-07,Arlington Community Center,5
2011-07-07,Brookline Community Center,108
2011-07-07,Magee Community Center,8
2011-07-07,Jefferson Community Center,31
2011-07-07,Paulson Community Center,66
2011-07-07,Ormsby Community Center,17
2011-07-07,Phillips Community Center,105
2011-07-06,West Penn Community Center,75
2011-07-06,Brookline Community Center,136
2011-07-06,Arlington Community Center,17
2011-07-06,Ammon Community Center,34
2011-07-06,Jefferson Community Center,26
2011-07-06,Magee Community Center,4
2011-07-06,Ormsby Community Center,19
2011-07-06,Paulson Community Center,71
2011-07-06,Phillips Community Center,127
2011-07-05,West Penn Community Center,94
2011-07-05,Ammon Community Center,54
2011-07-05,Arlington Community Center,27
2011-07-05,Brookline Community Center,205
2011-07-05,Magee Community Center,4
2011-07-05,Jefferson Community Center,30
2011-07-05,Paulson Community Center,57
2011-07-05,Ormsby Community Center,18
2011-07-05,Phillips Community Center,153
2011-07-02,West Penn Community Center,167
2011-07-02,Magee Community Center,2
2011-07-02,Ormsby Community Center,1
2011-07-02,Phillips Community Center,20
2011-07-01,West Penn Community Center,38
2011-07-01,Brookline Community Center,139
2011-07-01,Arlington Community Center,35
2011-07-01,Ammon Community Center,38
2011-07-01,Magee Community Center,9
2011-07-01,Jefferson Community Center,18
2011-07-01,Ormsby Community Center,10
2011-07-01,Paulson Community Center,58
2011-07-01,Phillips Community Center,112
2011-06-30,West Penn Community Center,100
2011-06-30,Ammon Community Center,36
2011-06-30,Arlington Community Center,43
2011-06-30,Brookline Community Center,255
2011-06-30,Jefferson Community Center,44
2011-06-30,Magee Community Center,8
2011-06-30,Paulson Community Center,101
2011-06-30,Ormsby Community Center,14
2011-06-30,Phillips Community Center,130
2011-06-29,West Penn Community Center,55
2011-06-29,Brookline Community Center,320
2011-06-29,Arlington Community Center,35
2011-06-29,Ammon Community Center,45
2011-06-29,Magee Community Center,14
2011-06-29,Jefferson Community Center,25
2011-06-29,Ormsby Community Center,36
2011-06-29,Paulson Community Center,83
2011-06-29,Phillips Community Center,184
2011-06-28,West Penn Community Center,39
2011-06-28,Ammon Community Center,70
2011-06-28,Arlington Community Center,27
2011-06-28,Brookline Community Center,245
2011-06-28,Jefferson Community Center,35
2011-06-28,Ormsby Community Center,20
2011-06-28,Phillips Community Center,210
2011-06-27,West Penn Community Center,55
2011-06-27,Brookline Community Center,182
2011-06-27,Arlington Community Center,5
2011-06-27,Ammon Community Center,114
2011-06-27,Jefferson Community Center,31
2011-06-27,Magee Community Center,17
2011-06-27,Ormsby Community Center,28
2011-06-27,Paulson Community Center,66
2011-06-27,Phillips Community Center,170
2011-06-26,West Penn Community Center,19
2011-06-25,West Penn Community Center,121
2011-06-25,Brookline Community Center,58
2011-06-25,Ormsby Community Center,8
2011-06-25,Phillips Community Center,18
2011-06-24,West Penn Community Center,69
2011-06-24,Brookline Community Center,132
2011-06-24,Ammon Community Center,27
2011-06-24,Magee Community Center,19
2011-06-24,Jefferson Community Center,33
2011-06-24,Ormsby Community Center,32
2011-06-24,Paulson Community Center,10
2011-06-24,Phillips Community Center,180
2011-06-23,West Penn Community Center,122
2011-06-23,Ammon Community Center,33
2011-06-23,Arlington Community Center,35
2011-06-23,Brookline Community Center,238
2011-06-23,Jefferson Community Center,19
2011-06-23,Magee Community Center,14
2011-06-23,Paulson Community Center,77
2011-06-23,Ormsby Community Center,23
2011-06-23,Phillips Community Center,167
2011-06-22,West Penn Community Center,67
2011-06-22,Brookline Community Center,203
2011-06-22,Arlington Community Center,62
2011-06-22,Ammon Community Center,62
2011-06-22,Magee Community Center,9
2011-06-22,Jefferson Community Center,42
2011-06-22,Ormsby Community Center,34
2011-06-22,Paulson Community Center,73
2011-06-22,Phillips Community Center,150
2011-06-21,West Penn Community Center,103
2011-06-21,Ammon Community Center,53
2011-06-21,Arlington Community Center,42
2011-06-21,Brookline Community Center,304
2011-06-21,Jefferson Community Center,35
2011-06-21,Magee Community Center,15
2011-06-21,Paulson Community Center,90
2011-06-21,Ormsby Community Center,22
2011-06-21,Phillips Community Center,138
2011-06-20,West Penn Community Center,54
2011-06-20,Brookline Community Center,222
2011-06-20,Arlington Community Center,91
2011-06-20,Ammon Community Center,52
2011-06-20,Magee Community Center,27
2011-06-20,Jefferson Community Center,22
2011-06-20,Ormsby Community Center,26
2011-06-20,Paulson Community Center,51
2011-06-20,Phillips Community Center,172
2011-06-18,West Penn Community Center,23
2011-06-18,Brookline Community Center,123
2011-06-18,Magee Community Center,43
2011-06-18,Ormsby Community Center,11
2011-06-18,Phillips Community Center,21
2011-06-17,West Penn Community Center,64
2011-06-17,Brookline Community Center,192
2011-06-17,Ammon Community Center,28
2011-06-17,Arlington Community Center,23
2011-06-17,Magee Community Center,11
2011-06-17,Jefferson Community Center,30
2011-06-17,Ormsby Community Center,18
2011-06-17,Paulson Community Center,48
2011-06-17,Phillips Community Center,130
2011-06-16,West Penn Community Center,110
2011-06-16,Arlington Community Center,21
2011-06-16,Ammon Community Center,24
2011-06-16,Brookline Community Center,199
2011-06-16,Jefferson Community Center,41
2011-06-16,Magee Community Center,18
2011-06-16,Paulson Community Center,69
2011-06-16,Ormsby Community Center,29
2011-06-16,Phillips Community Center,147
2011-06-15,West Penn Community Center,54
2011-06-15,Brookline Community Center,237
2011-06-15,Ammon Community Center,31
2011-06-15,Arlington Community Center,33
2011-06-15,Magee Community Center,28
2011-06-15,Jefferson Community Center,30
2011-06-15,Ormsby Community Center,30
2011-06-15,Paulson Community Center,39
2011-06-15,Phillips Community Center,82
2011-06-14,West Penn Community Center,61
2011-06-14,Arlington Community Center,105
2011-06-14,Ammon Community Center,45
2011-06-14,Brookline Community Center,190
2011-06-14,Jefferson Community Center,23
2011-06-14,Magee Community Center,31
2011-06-14,Paulson Community Center,88
2011-06-14,Ormsby Community Center,22
2011-06-14,Phillips Community Center,50
2011-06-13,West Penn Community Center,58
2011-06-13,Brookline Community Center,369
2011-06-13,Ammon Community Center,27
2011-06-13,Arlington Community Center,17
2011-06-13,Magee Community Center,23
2011-06-13,Jefferson Community Center,27
2011-06-13,Ormsby Community Center,24
2011-06-13,Paulson Community Center,72
2011-06-13,Phillips Community Center,60
2011-06-11,West Penn Community Center,22
2011-06-11,Brookline Community Center,169
2011-06-11,Ormsby Community Center,9
2011-06-10,West Penn Community Center,66
2011-06-10,Brookline Community Center,195
2011-06-10,Arlington Community Center,23
2011-06-10,Ammon Community Center,20
2011-06-10,Jefferson Community Center,29
2011-06-10,Magee Community Center,17
2011-06-10,Ormsby Community Center,25
2011-06-10,Paulson Community Center,47
2011-06-10,Phillips Community Center,51
2011-06-09,West Penn Community Center,52
2011-06-09,Ammon Community Center,47
2011-06-09,Arlington Community Center,40
2011-06-09,Brookline Community Center,227
2011-06-09,Magee Community Center,28
2011-06-09,Jefferson Community Center,23
2011-06-09,Paulson Community Center,60
2011-06-09,Ormsby Community Center,26
2011-06-09,Phillips Community Center,51
2011-06-08,West Penn Community Center,77
2011-06-08,Brookline Community Center,185
2011-06-08,Arlington Community Center,10
2011-06-08,Ammon Community Center,46
2011-06-08,Jefferson Community Center,35
2011-06-08,Magee Community Center,20
2011-06-08,Ormsby Community Center,21
2011-06-08,Paulson Community Center,29
2011-06-08,Phillips Community Center,44
2011-06-07,West Penn Community Center,45
2011-06-07,Ammon Community Center,47
2011-06-07,Arlington Community Center,38
2011-06-07,Brookline Community Center,175
2011-06-07,Magee Community Center,16
2011-06-07,Jefferson Community Center,33
2011-06-07,Paulson Community Center,75
2011-06-07,Ormsby Community Center,36
2011-06-07,Phillips Community Center,63
2011-06-06,West Penn Community Center,54
2011-06-06,Brookline Community Center,188
2011-06-06,Arlington Community Center,32
2011-06-06,Ammon Community Center,59
2011-06-06,Jefferson Community Center,45
2011-06-06,Magee Community Center,2
2011-06-06,Ormsby Community Center,38
2011-06-06,Paulson Community Center,71
2011-06-06,Phillips Community Center,63
2011-06-04,West Penn Community Center,26
2011-06-04,Ammon Community Center,12
2011-06-04,Brookline Community Center,130
2011-06-04,Ormsby Community Center,13
2011-06-04,Phillips Community Center,17
2011-06-03,West Penn Community Center,47
2011-06-03,Brookline Community Center,107
2011-06-03,Ammon Community Center,17
2011-06-03,Arlington Community Center,16
2011-06-03,Magee Community Center,35
2011-06-03,Jefferson Community Center,27
2011-06-03,Ormsby Community Center,49
2011-06-03,Paulson Community Center,71
2011-06-03,Phillips Community Center,58
2011-06-02,West Penn Community Center,43
2011-06-02,Arlington Community Center,86
2011-06-02,Ammon Community Center,35
2011-06-02,Brookline Community Center,226
2011-06-02,Jefferson Community Center,41
2011-06-02,Magee Community Center,34
2011-06-02,Paulson Community Center,54
2011-06-02,Ormsby Community Center,32
2011-06-02,Phillips Community Center,84
2011-06-01,West Penn Community Center,78
2011-06-01,Brookline Community Center,217
2011-06-01,Ammon Community Center,29
2011-06-01,Arlington Community Center,46
2011-06-01,Magee Community Center,27
2011-06-01,Jefferson Community Center,34
2011-06-01,Ormsby Community Center,28
2011-06-01,Paulson Community Center,39
2011-06-01,Phillips Community Center,64
2011-05-31,West Penn Community Center,44
2011-05-31,Arlington Community Center,64
2011-05-31,Ammon Community Center,32
2011-05-31,Brookline Community Center,221
2011-05-31,Jefferson Community Center,31
2011-05-31,Magee Community Center,26
2011-05-31,Paulson Community Center,31
2011-05-31,Ormsby Community Center,20
2011-05-31,Phillips Community Center,68
2011-05-28,West Penn Community Center,26
2011-05-28,Brookline Community Center,92
2011-05-28,Ammon Community Center,20
2011-05-28,Phillips Community Center,7
2011-05-27,West Penn Community Center,58
2011-05-27,Ammon Community Center,19
2011-05-27,Arlington Community Center,30
2011-05-27,Brookline Community Center,82
2011-05-27,Magee Community Center,39
2011-05-27,Jefferson Community Center,23
2011-05-27,Ormsby Community Center,260
2011-05-27,Paulson Community Center,40
2011-05-27,Phillips Community Center,60
2011-05-26,West Penn Community Center,49
2011-05-26,Brookline Community Center,171
2011-05-26,Arlington Community Center,90
2011-05-26,Ammon Community Center,45
2011-05-26,Jefferson Community Center,41
2011-05-26,Magee Community Center,46
2011-05-26,Paulson Community Center,32
2011-05-26,Ormsby Community Center,26
2011-05-26,Phillips Community Center,59
2011-05-25,West Penn Community Center,64
2011-05-25,Ammon Community Center,37
2011-05-25,Arlington Community Center,56
2011-05-25,Brookline Community Center,231
2011-05-25,Magee Community Center,43
2011-05-25,Jefferson Community Center,34
2011-05-25,Ormsby Community Center,21
2011-05-25,Phillips Community Center,58
2011-05-24,West Penn Community Center,68
2011-05-24,Brookline Community Center,223
2011-05-24,Arlington Community Center,107
2011-05-24,Ammon Community Center,46
2011-05-24,Jefferson Community Center,30
2011-05-24,Magee Community Center,48
2011-05-24,Ormsby Community Center,22
2011-05-24,Phillips Community Center,58
2011-05-23,West Penn Community Center,70
2011-05-23,Ammon Community Center,31
2011-05-23,Arlington Community Center,95
2011-05-23,Brookline Community Center,297
2011-05-23,Magee Community Center,53
2011-05-23,Jefferson Community Center,16
2011-05-23,Ormsby Community Center,54
2011-05-23,Paulson Community Center,60
2011-05-23,Phillips Community Center,69
2011-05-21,West Penn Community Center,34
2011-05-21,Brookline Community Center,209
2011-05-21,Ammon Community Center,3
2011-05-21,Ormsby Community Center,18
2011-05-21,Phillips Community Center,367
2011-05-20,West Penn Community Center,71
2011-05-20,Ammon Community Center,29
2011-05-20,Arlington Community Center,71
2011-05-20,Brookline Community Center,104
2011-05-20,Jefferson Community Center,39
2011-05-20,Magee Community Center,67
2011-05-20,Ormsby Community Center,18
2011-05-20,Paulson Community Center,51
2011-05-20,Phillips Community Center,71
2011-05-19,West Penn Community Center,113
2011-05-19,Brookline Community Center,199
2011-05-19,Arlington Community Center,61
2011-05-19,Ammon Community Center,28
2011-05-19,Magee Community Center,43
2011-05-19,Jefferson Community Center,43
2011-05-19,Paulson Community Center,90
2011-05-19,Ormsby Community Center,57
2011-05-19,Phillips Community Center,83
2011-05-18,West Penn Community Center,68
2011-05-18,Ammon Community Center,41
2011-05-18,Arlington Community Center,69
2011-05-18,Brookline Community Center,184
2011-05-18,Jefferson Community Center,21
2011-05-18,Magee Community Center,68
2011-05-18,Ormsby Community Center,37
2011-05-18,Paulson Community Center,52
2011-05-18,Phillips Community Center,87
2011-05-17,West Penn Community Center,76
2011-05-17,Brookline Community Center,199
2011-05-17,Arlington Community Center,131
2011-05-17,Ammon Community Center,50
2011-05-17,Magee Community Center,45
2011-05-17,Jefferson Community Center,30
2011-05-17,Ormsby Community Center,41
2011-05-17,Phillips Community Center,90
2011-05-16,West Penn Community Center,82
2011-05-16,Ammon Community Center,56
2011-05-16,Arlington Community Center,56
2011-05-16,Brookline Community Center,225
2011-05-16,Jefferson Community Center,29
2011-05-16,Magee Community Center,92
2011-05-16,Ormsby Community Center,41
2011-05-16,Paulson Community Center,69
2011-05-16,Phillips Community Center,88
2011-05-15,Brookline Community Center,33
2011-05-14,West Penn Community Center,28
2011-05-14,Brookline Community Center,115
2011-05-14,Ammon Community Center,3
2011-05-14,Magee Community Center,10
2011-05-14,Ormsby Community Center,27
2011-05-13,West Penn Community Center,53
2011-05-13,Ammon Community Center,34
2011-05-13,Arlington Community Center,64
2011-05-13,Brookline Community Center,144
2011-05-13,Magee Community Center,46
2011-05-13,Jefferson Community Center,21
2011-05-13,Ormsby Community Center,22
2011-05-13,Paulson Community Center,87
2011-05-13,Phillips Community Center,43
2011-05-12,West Penn Community Center,91
2011-05-12,Brookline Community Center,165
2011-05-12,Arlington Community Center,104
2011-05-12,Ammon Community Center,40
2011-05-12,Jefferson Community Center,33
2011-05-12,Magee Community Center,40
2011-05-12,Paulson Community Center,93
2011-05-12,Ormsby Community Center,40
2011-05-12,Phillips Community Center,63
2011-05-11,West Penn Community Center,64
2011-05-11,Ammon Community Center,64
2011-05-11,Arlington Community Center,100
2011-05-11,Brookline Community Center,268
2011-05-11,Magee Community Center,40
2011-05-11,Jefferson Community Center,42
2011-05-11,Ormsby Community Center,36
2011-05-11,Mellon Tennis Center,40
2011-05-11,Paulson Community Center,69
2011-05-11,Phillips Community Center,70
2011-05-10,West Penn Community Center,70
2011-05-10,Brookline Community Center,141
2011-05-10,Arlington Community Center,123
2011-05-10,Ammon Community Center,43
2011-05-10,Jefferson Community Center,26
2011-05-10,Magee Community Center,25
2011-05-10,Paulson Community Center,70
2011-05-10,Mellon Tennis Center,77
2011-05-10,Ormsby Community Center,41
2011-05-10,Phillips Community Center,70
2011-05-09,West Penn Community Center,92
2011-05-09,Ammon Community Center,72
2011-05-09,Arlington Community Center,97
2011-05-09,Brookline Community Center,206
2011-05-09,Magee Community Center,47
2011-05-09,Jefferson Community Center,30
2011-05-09,Ormsby Community Center,50
2011-05-09,Paulson Community Center,85
2011-05-09,Phillips Community Center,86
2011-05-07,West Penn Community Center,37
2011-05-07,Brookline Community Center,172
2011-05-07,Ammon Community Center,3
2011-05-07,Magee Community Center,13
2011-05-07,Ormsby Community Center,8
2011-05-07,Phillips Community Center,263
2011-05-06,West Penn Community Center,69
2011-05-06,Ammon Community Center,43
2011-05-06,Arlington Community Center,212
2011-05-06,Brookline Community Center,133
2011-05-06,Magee Community Center,50
2011-05-06,Jefferson Community Center,30
2011-05-06,Ormsby Community Center,30
2011-05-06,Paulson Community Center,66
2011-05-06,Phillips Community Center,66
2011-05-05,West Penn Community Center,110
2011-05-05,Brookline Community Center,152
2011-05-05,Arlington Community Center,150
2011-05-05,Ammon Community Center,45
2011-05-05,Jefferson Community Center,36
2011-05-05,Magee Community Center,65
2011-05-05,Paulson Community Center,41
2011-05-05,Ormsby Community Center,30
2011-05-05,Phillips Community Center,60
2011-05-04,West Penn Community Center,96
2011-05-04,Ammon Community Center,78
2011-05-04,Arlington Community Center,108
2011-05-04,Brookline Community Center,208
2011-05-04,Magee Community Center,62
2011-05-04,Jefferson Community Center,23
2011-05-04,Ormsby Community Center,42
2011-05-04,Paulson Community Center,75
2011-05-04,Phillips Community Center,65
2011-05-03,West Penn Community Center,77
2011-05-03,Brookline Community Center,137
2011-05-03,Arlington Community Center,74
2011-05-03,Ammon Community Center,97
2011-05-03,Jefferson Community Center,28
2011-05-03,Magee Community Center,80
2011-05-03,Paulson Community Center,92
2011-05-03,Ormsby Community Center,27
2011-05-03,Phillips Community Center,47
2011-05-02,West Penn Community Center,75
2011-05-02,Ammon Community Center,47
2011-05-02,Arlington Community Center,109
2011-05-02,Brookline Community Center,342
2011-05-02,Magee Community Center,58
2011-05-02,Jefferson Community Center,23
2011-05-02,Ormsby Community Center,62
2011-05-02,Paulson Community Center,42
2011-05-02,Phillips Community Center,66
2011-04-30,West Penn Community Center,18
2011-04-30,Brookline Community Center,54
2011-04-30,Ammon Community Center,25
2011-04-30,Magee Community Center,14
2011-04-30,Ormsby Community Center,3
2011-04-30,Phillips Community Center,4
2011-04-29,West Penn Community Center,57
2011-04-29,Ammon Community Center,43
2011-04-29,Arlington Community Center,86
2011-04-29,Brookline Community Center,128
2011-04-29,Magee Community Center,30
2011-04-29,Jefferson Community Center,24
2011-04-29,Ormsby Community Center,24
2011-04-29,Paulson Community Center,53
2011-04-29,Phillips Community Center,34
2011-04-28,West Penn Community Center,117
2011-04-28,Brookline Community Center,174
2011-04-28,Arlington Community Center,23
2011-04-28,Ammon Community Center,64
2011-04-28,Jefferson Community Center,30
2011-04-28,Magee Community Center,55
2011-04-28,Paulson Community Center,49
2011-04-28,Ormsby Community Center,35
2011-04-28,Phillips Community Center,61
2011-04-27,West Penn Community Center,35
2011-04-27,Ammon Community Center,96
2011-04-27,Arlington Community Center,118
