date,center_name,attendance_count
2012-09-13,Ammon Community Center,18
2012-09-13,Arlington Community Center,63
2012-09-13,Brookline Community Center,185
2012-09-13,Magee Community Center,18
2012-09-13,Jefferson Community Center,20
2012-09-13,Ormsby Community Center,68
2012-09-13,Warrington Community Center,10
2012-09-13,Phillips Community Center,13
2012-09-12,West Penn Community Center,46
2012-09-12,Brookline Community Center,195
2012-09-12,Arlington Community Center,68
2012-09-12,Ammon Community Center,23
2012-09-12,Jefferson Community Center,18
2012-09-12,Magee Community Center,34
2012-09-12,Ormsby Community Center,46
2012-09-12,Phillips Community Center,13
2012-09-12,Warrington Community Center,28
2012-09-11,West Penn Community Center,28
2012-09-11,Ammon Community Center,17
2012-09-11,Brookline Community Center,168
2012-09-11,Magee Community Center,27
2012-09-11,Jefferson Community Center,20
2012-09-11,Ormsby Community Center,55
2012-09-11,Warrington Community Center,9
2012-09-11,Phillips Community Center,23
2012-09-10,West Penn Community Center,35
2012-09-10,Brookline Community Center,173
2012-09-10,Ammon Community Center,22
2012-09-10,Arlington Community Center,59
2012-09-10,Jefferson Community Center,26
2012-09-10,Magee Community Center,29
2012-09-10,Ormsby Community Center,17
2012-09-10,Paulson Community Center,23
2012-09-10,Phillips Community Center,22
2012-09-10,Warrington Community Center,35
2012-09-08,West Penn Community Center,15
2012-09-08,Brookline Community Center,86
2012-09-08,Ormsby Community Center,3
2012-09-07,West Penn Community Center,35
2012-09-07,Brookline Community Center,107
2012-09-07,Arlington Community Center,27
2012-09-07,Ammon Community Center,27
2012-09-07,Magee Community Center,18
2012-09-07,Jefferson Community Center,19
2012-09-07,Ormsby Community Center,47
2012-09-07,Paulson Community Center,9
2012-09-07,Warrington Community Center,23
2012-09-07,Phillips Community Center,41
2012-09-06,West Penn Community Center,32
2012-09-06,Ammon Community Center,6
2012-09-06,Arlington Community Center,46
2012-09-06,Brookline Community Center,180
2012-09-06,Jefferson Community Center,23
2012-09-06,Magee Community Center,22
2012-09-06,Ormsby Community Center,44
2012-09-06,Phillips Community Center,20
2012-09-06,Warrington Community Center,22
2012-09-05,West Penn Community Center,31
2012-09-05,Brookline Community Center,164
2012-09-05,Arlington Community Center,61
2012-09-05,Ammon Community Center,6
2012-09-05,Jefferson Community Center,21
2012-09-05,Ormsby Community Center,53
2012-09-05,Paulson Community Center,4
2012-09-05,Warrington Community Center,16
2012-09-05,Phillips Community Center,41
2012-09-04,West Penn Community Center,22
2012-09-04,Ammon Community Center,32
2012-09-04,Arlington Community Center,33
2012-09-04,Brookline Community Center,226
2012-09-04,Jefferson Community Center,24
2012-09-04,Ormsby Community Center,46
2012-09-04,Phillips Community Center,27
2012-09-04,Warrington Community Center,14
2012-09-01,West Penn Community Center,11
2012-09-01,Brookline Community Center,198
2012-09-01,Jefferson Community Center,8
2012-09-01,Ormsby Community Center,2
2012-08-31,West Penn Community Center,20
2012-08-31,Brookline Community Center,196
2012-08-31,Arlington Community Center,38
2012-08-31,Ammon Community Center,9
2012-08-31,Jefferson Community Center,9
2012-08-31,Ormsby Community Center,37
2012-08-31,Paulson Community Center,2
2012-08-31,Warrington Community Center,8
2012-08-31,Phillips Community Center,26
2012-08-30,West Penn Community Center,18
2012-08-30,Ammon Community Center,6
2012-08-30,Arlington Community Center,102
2012-08-30,Brookline Community Center,253
2012-08-30,Jefferson Community Center,29
2012-08-30,Ormsby Community Center,23
2012-08-30,Phillips Community Center,38
2012-08-30,Warrington Community Center,10
2012-08-29,West Penn Community Center,26
2012-08-29,Brookline Community Center,169
2012-08-29,Arlington Community Center,39
2012-08-29,Ammon Community Center,12
2012-08-29,Jefferson Community Center,15
2012-08-29,Ormsby Community Center,38
2012-08-29,Paulson Community Center,25
2012-08-29,Warrington Community Center,19
2012-08-29,Phillips Community Center,29
2012-08-28,West Penn Community Center,47
2012-08-28,Ammon Community Center,9
2012-08-28,Arlington Community Center,46
2012-08-28,Brookline Community Center,171
2012-08-28,Jefferson Community Center,17
2012-08-28,Ormsby Community Center,33
2012-08-28,Phillips Community Center,55
2012-08-28,Warrington Community Center,15
2012-08-27,West Penn Community Center,59
2012-08-27,Brookline Community Center,271
2012-08-27,Arlington Community Center,130
2012-08-27,Ammon Community Center,2
2012-08-27,Jefferson Community Center,10
2012-08-27,Ormsby Community Center,29
2012-08-27,Paulson Community Center,38
2012-08-27,Warrington Community Center,31
2012-08-27,Phillips Community Center,73
2012-08-25,West Penn Community Center,9
2012-08-25,Brookline Community Center,136
2012-08-25,Ormsby Community Center,5
2012-08-24,West Penn Community Center,75
2012-08-24,Brookline Community Center,94
2012-08-24,Ammon Community Center,16
2012-08-24,Arlington Community Center,39
2012-08-24,Jefferson Community Center,31
2012-08-24,Ormsby Community Center,21
2012-08-24,Paulson Community Center,25
2012-08-24,Phillips Community Center,53
2012-08-24,Warrington Community Center,34
2012-08-23,West Penn Community Center,29
2012-08-23,Arlington Community Center,16
2012-08-23,Ammon Community Center,17
2012-08-23,Brookline Community Center,340
2012-08-23,Jefferson Community Center,29
2012-08-23,Paulson Community Center,17
2012-08-23,Ormsby Community Center,17
2012-08-23,Warrington Community Center,18
2012-08-23,Phillips Community Center,60
2012-08-22,West Penn Community Center,50
2012-08-22,Brookline Community Center,280
2012-08-22,Ammon Community Center,13
2012-08-22,Arlington Community Center,94
2012-08-22,Jefferson Community Center,25
2012-08-22,Ormsby Community Center,19
2012-08-22,Paulson Community Center,31
2012-08-22,Phillips Community Center,82
2012-08-22,Warrington Community Center,21
2012-08-21,West Penn Community Center,58
2012-08-21,Arlington Community Center,64
2012-08-21,Ammon Community Center,14
2012-08-21,Brookline Community Center,257
2012-08-21,Jefferson Community Center,30
2012-08-21,Paulson Community Center,6
2012-08-21,Ormsby Community Center,12
2012-08-21,Warrington Community Center,18
2012-08-21,Phillips Community Center,27
2012-08-20,West Penn Community Center,53
2012-08-20,Brookline Community Center,277
2012-08-20,Ammon Community Center,12
2012-08-20,Arlington Community Center,59
2012-08-20,Jefferson Community Center,33
2012-08-20,Ormsby Community Center,13
2012-08-20,Paulson Community Center,23
2012-08-20,Phillips Community Center,85
2012-08-20,Warrington Community Center,26
2012-08-18,West Penn Community Center,11
2012-08-18,Brookline Community Center,92
2012-08-18,Ormsby Community Center,15
2012-08-18,Phillips Community Center,16
2012-08-17,West Penn Community Center,78
2012-08-17,Brookline Community Center,101
2012-08-17,Arlington Community Center,41
2012-08-17,Ammon Community Center,16
2012-08-17,Jefferson Community Center,15
2012-08-17,Ormsby Community Center,15
2012-08-17,Phillips Community Center,39
2012-08-17,Warrington Community Center,25
2012-08-16,West Penn Community Center,42
2012-08-16,Arlington Community Center,22
2012-08-16,Brookline Community Center,209
2012-08-16,Jefferson Community Center,32
2012-08-16,Ormsby Community Center,35
2012-08-16,Warrington Community Center,43
2012-08-16,Phillips Community Center,69
2012-08-15,West Penn Community Center,76
2012-08-15,Brookline Community Center,161
2012-08-15,Arlington Community Center,73
2012-08-15,Ammon Community Center,13
2012-08-15,Jefferson Community Center,23
2012-08-15,Ormsby Community Center,14
2012-08-15,Paulson Community Center,41
2012-08-15,Phillips Community Center,95
2012-08-15,Warrington Community Center,42
2012-08-14,West Penn Community Center,86
2012-08-14,Ammon Community Center,16
2012-08-14,Arlington Community Center,64
2012-08-14,Brookline Community Center,220
2012-08-14,Jefferson Community Center,30
2012-08-14,Paulson Community Center,21
2012-08-14,Ormsby Community Center,27
2012-08-14,Warrington Community Center,47
2012-08-14,Phillips Community Center,84
2012-08-13,West Penn Community Center,93
2012-08-13,Brookline Community Center,229
2012-08-13,Ammon Community Center,8
2012-08-13,Jefferson Community Center,20
2012-08-13,Ormsby Community Center,18
2012-08-13,Paulson Community Center,21
2012-08-13,Phillips Community Center,56
2012-08-13,Warrington Community Center,55
2012-08-11,Brookline Community Center,14
2012-08-11,Ormsby Community Center,24
2012-08-11,Phillips Community Center,20
2012-08-10,West Penn Community Center,24
2012-08-10,Brookline Community Center,63
2012-08-10,Arlington Community Center,77
2012-08-10,Jefferson Community Center,34
2012-08-10,Ormsby Community Center,13
2012-08-10,Paulson Community Center,35
2012-08-10,Phillips Community Center,51
2012-08-09,West Penn Community Center,71
2012-08-09,Arlington Community Center,52
2012-08-09,Brookline Community Center,231
2012-08-09,Jefferson Community Center,40
2012-08-09,Paulson Community Center,36
2012-08-09,Ormsby Community Center,15
2012-08-09,Phillips Community Center,83
2012-08-09,Warrington Community Center,23
2012-08-08,West Penn Community Center,63
2012-08-08,Brookline Community Center,186
2012-08-08,Arlington Community Center,100
2012-08-08,Ormsby Community Center,38
2012-08-08,Paulson Community Center,24
2012-08-08,Warrington Community Center,2
2012-08-08,Phillips Community Center,77
2012-08-07,West Penn Community Center,57
2012-08-07,Arlington Community Center,152
2012-08-07,Brookline Community Center,238
2012-08-07,Jefferson Community Center,46
2012-08-07,Ormsby Community Center,22
2012-08-07,Phillips Community Center,86
2012-08-07,Warrington Community Center,25
2012-08-06,West Penn Community Center,106
2012-08-06,Brookline Community Center,254
2012-08-06,Arlington Community Center,60
2012-08-06,Ammon Community Center,13
2012-08-06,Jefferson Community Center,27
2012-08-06,Ormsby Community Center,27
2012-08-06,Warrington Community Center,26
2012-08-06,Phillips Community Center,93
2012-08-04,West Penn Community Center,12
2012-08-04,Brookline Community Center,116
2012-08-04,Ormsby Community Center,8
2012-08-03,West Penn Community Center,61
2012-08-03,Brookline Community Center,110
2012-08-03,Arlington Community Center,142
2012-08-03,Jefferson Community Center,39
2012-08-03,Ormsby Community Center,7
2012-08-03,Phillips Community Center,73
2012-08-03,Warrington Community Center,40
2012-08-02,West Penn Community Center,58
2012-08-02,Brookline Community Center,293
2012-08-02,Jefferson Community Center,34
2012-08-02,Ormsby Community Center,11
2012-08-02,Warrington Community Center,62
2012-08-02,Phillips Community Center,90
2012-08-01,West Penn Community Center,71
2012-08-01,Brookline Community Center,247
2012-08-01,Jefferson Community Center,22
2012-08-01,Ormsby Community Center,17
2012-08-01,Phillips Community Center,82
2012-08-01,Warrington Community Center,43
2012-07-31,West Penn Community Center,68
2012-07-31,Brookline Community Center,381
2012-07-31,Arlington Community Center,80
2012-07-31,Jefferson Community Center,27
2012-07-31,Ormsby Community Center,13
2012-07-31,Warrington Community Center,163
2012-07-31,Phillips Community Center,64
2012-07-30,West Penn Community Center,179
2012-07-30,Brookline Community Center,408
2012-07-30,Jefferson Community Center,36
2012-07-30,Ormsby Community Center,31
2012-07-30,Phillips Community Center,118
2012-07-30,Warrington Community Center,46
2012-07-28,West Penn Community Center,179
2012-07-28,Brookline Community Center,85
2012-07-28,Ormsby Community Center,16
2012-07-28,Phillips Community Center,41
2012-07-27,West Penn Community Center,33
2012-07-27,Brookline Community Center,143
2012-07-27,Jefferson Community Center,33
2012-07-27,Ormsby Community Center,15
2012-07-27,Phillips Community Center,83
2012-07-27,Warrington Community Center,15
2012-07-26,West Penn Community Center,128
2012-07-26,Brookline Community Center,262
2012-07-26,Ammon Community Center,8
2012-07-26,Jefferson Community Center,35
2012-07-26,Ormsby Community Center,12
2012-07-26,Warrington Community Center,27
2012-07-26,Phillips Community Center,61
2012-07-25,West Penn Community Center,56
2012-07-25,Brookline Community Center,236
2012-07-25,Jefferson Community Center,28
2012-07-25,Ormsby Community Center,44
2012-07-25,Phillips Community Center,118
2012-07-25,Warrington Community Center,64
2012-07-24,West Penn Community Center,55
2012-07-24,Brookline Community Center,236
2012-07-24,Jefferson Community Center,30
2012-07-24,Magee Community Center,2
2012-07-24,Ormsby Community Center,47
2012-07-24,Warrington Community Center,16
2012-07-24,Phillips Community Center,75
2012-07-23,West Penn Community Center,68
2012-07-23,Brookline Community Center,294
2012-07-23,Jefferson Community Center,39
2012-07-23,Ormsby Community Center,43
2012-07-23,Phillips Community Center,92
2012-07-23,Warrington Community Center,36
2012-07-21,Brookline Community Center,185
2012-07-21,Ormsby Community Center,13
2012-07-21,Phillips Community Center,10
2012-07-20,Brookline Community Center,153
2012-07-20,Jefferson Community Center,21
2012-07-20,Ormsby Community Center,10
2012-07-20,Phillips Community Center,74
2012-07-20,Warrington Community Center,34
2012-07-19,Brookline Community Center,245
2012-07-19,Jefferson Community Center,24
2012-07-19,Ormsby Community Center,20
2012-07-19,Warrington Community Center,32
2012-07-19,Phillips Community Center,112
2012-07-18,Brookline Community Center,300
2012-07-18,Jefferson Community Center,42
2012-07-18,Ormsby Community Center,22
2012-07-18,Phillips Community Center,106
2012-07-18,Warrington Community Center,30
2012-07-17,Brookline Community Center,316
2012-07-17,Ammon Community Center,6
2012-07-17,Jefferson Community Center,43
2012-07-17,Ormsby Community Center,18
2012-07-17,Warrington Community Center,33
2012-07-17,Phillips Community Center,107
2012-07-16,Brookline Community Center,206
2012-07-16,Jefferson Community Center,36
2012-07-16,Ormsby Community Center,30
2012-07-16,Phillips Community Center,102
2012-07-16,Warrington Community Center,46
2012-07-14,Brookline Community Center,130
2012-07-14,Ormsby Community Center,13
2012-07-14,Phillips Community Center,32
2012-07-13,West Penn Community Center,52
2012-07-13,Brookline Community Center,162
2012-07-13,Jefferson Community Center,39
2012-07-13,Ormsby Community Center,33
2012-07-13,Paulson Community Center,15
2012-07-13,Phillips Community Center,112
2012-07-13,Warrington Community Center,24
2012-07-12,West Penn Community Center,96
2012-07-12,Brookline Community Center,85
2012-07-12,Jefferson Community Center,38
2012-07-12,Magee Community Center,186
2012-07-12,Paulson Community Center,26
2012-07-12,Ormsby Community Center,27
2012-07-12,Warrington Community Center,44
2012-07-12,Phillips Community Center,73
2012-07-11,West Penn Community Center,43
2012-07-11,Brookline Community Center,244
2012-07-11,Magee Community Center,4
2012-07-11,Jefferson Community Center,29
2012-07-11,Ormsby Community Center,68
2012-07-11,Phillips Community Center,95
2012-07-11,Warrington Community Center,41
2012-07-10,West Penn Community Center,65
2012-07-10,Brookline Community Center,266
2012-07-10,Ammon Community Center,1
2012-07-10,Jefferson Community Center,43
2012-07-10,Magee Community Center,7
2012-07-10,Ormsby Community Center,53
2012-07-10,Paulson Community Center,18
2012-07-10,Warrington Community Center,16
2012-07-10,Phillips Community Center,90
2012-07-09,West Penn Community Center,118
2012-07-09,Brookline Community Center,335
2012-07-09,Magee Community Center,1
2012-07-09,Jefferson Community Center,36
2012-07-09,Paulson Community Center,23
2012-07-09,Ormsby Community Center,46
2012-07-09,Phillips Community Center,112
2012-07-09,Warrington Community Center,41
2012-07-07,West Penn Community Center,13
2012-07-07,Brookline Community Center,121
2012-07-07,Ormsby Community Center,7
2012-07-07,Phillips Community Center,53
2012-07-06,West Penn Community Center,39
2012-07-06,Brookline Community Center,260
2012-07-06,Ammon Community Center,19
2012-07-06,Jefferson Community Center,29
2012-07-06,Magee Community Center,3
2012-07-06,Ormsby Community Center,63
2012-07-06,Paulson Community Center,24
2012-07-06,Phillips Community Center,75
2012-07-06,Warrington Community Center,21
2012-07-05,West Penn Community Center,86
2012-07-05,Ammon Community Center,28
2012-07-05,Brookline Community Center,388
2012-07-05,Magee Community Center,26
2012-07-05,Jefferson Community Center,31
2012-07-05,Paulson Community Center,14
2012-07-05,Ormsby Community Center,51
2012-07-05,Warrington Community Center,16
2012-07-05,Phillips Community Center,96
2012-07-03,West Penn Community Center,48
2012-07-03,Brookline Community Center,364
2012-07-03,Ammon Community Center,18
2012-07-03,Jefferson Community Center,25
2012-07-03,Magee Community Center,6
2012-07-03,Ormsby Community Center,29
2012-07-03,Paulson Community Center,17
2012-07-03,Phillips Community Center,168
2012-07-03,Warrington Community Center,19
2012-07-02,West Penn Community Center,72
2012-07-02,Ammon Community Center,21
2012-07-02,Brookline Community Center,341
2012-07-02,Magee Community Center,40
2012-07-02,Jefferson Community Center,34
2012-07-02,Paulson Community Center,18
2012-07-02,Ormsby Community Center,64
2012-07-02,Warrington Community Center,43
2012-07-02,Phillips Community Center,158
2012-06-30,West Penn Community Center,115
2012-06-30,Brookline Community Center,128
2012-06-30,Ormsby Community Center,12
2012-06-30,Phillips Community Center,10
2012-06-29,West Penn Community Center,43
2012-06-29,Brookline Community Center,298
2012-06-29,Jefferson Community Center,47
2012-06-29,Ormsby Community Center,32
2012-06-29,Paulson Community Center,24
2012-06-29,Phillips Community Center,115
2012-06-29,Warrington Community Center,15
2012-06-28,West Penn Community Center,102
2012-06-28,Brookline Community Center,305
2012-06-28,Ammon Community Center,146
2012-06-28,Jefferson Community Center,48
2012-06-28,Ormsby Community Center,42
2012-06-28,Warrington Community Center,33
2012-06-28,Phillips Community Center,178
2012-06-27,West Penn Community Center,45
2012-06-27,Ammon Community Center,1
2012-06-27,Ammon Pool,2
2012-06-27,Brookline Community Center,251
2012-06-27,Jefferson Community Center,54
2012-06-27,Magee Community Center,5
2012-06-27,Ormsby Community Center,56
2012-06-27,Phillips Community Center,230
2012-06-27,Warrington Community Center,35
2012-06-26,West Penn Community Center,77
2012-06-26,Brookline Community Center,393
2012-06-26,Ammon Community Center,18
2012-06-26,Jefferson Community Center,44
2012-06-26,Ormsby Community Center,40
2012-06-26,Warrington Community Center,67
2012-06-26,Phillips Community Center,181
2012-06-25,West Penn Community Center,71
2012-06-25,Ammon Community Center,18
2012-06-25,Brookline Community Center,274
2012-06-25,Jefferson Community Center,46
2012-06-25,Magee Community Center,3
2012-06-25,Ormsby Community Center,80
2012-06-25,Paulson Community Center,1
2012-06-25,Phillips Community Center,215
2012-06-25,Warrington Community Center,58
2012-06-23,West Penn Community Center,202
2012-06-23,Brookline Community Center,112
2012-06-23,Paulson Community Center,13
2012-06-23,Ormsby Community Center,6
2012-06-23,Phillips Community Center,18
2012-06-22,West Penn Community Center,55
2012-06-22,Brookline Community Center,288
2012-06-22,Ammon Community Center,28
2012-06-22,Jefferson Community Center,52
2012-06-22,Ormsby Community Center,27
2012-06-22,Paulson Community Center,26
2012-06-22,Phillips Community Center,113
2012-06-22,Warrington Community Center,39
2012-06-21,West Penn Community Center,134
2012-06-21,Ammon Community Center,41
2012-06-21,Brookline Community Center,275
2012-06-21,Jefferson Community Center,48
2012-06-21,Paulson Community Center,25
2012-06-21,Ormsby Community Center,52
2012-06-21,Warrington Community Center,63
2012-06-21,Phillips Community Center,189
2012-06-20,West Penn Community Center,75
2012-06-20,Brookline Community Center,331
2012-06-20,Ammon Community Center,94
2012-06-20,Jefferson Community Center,45
2012-06-20,Ormsby Community Center,63
2012-06-20,Paulson Community Center,19
2012-06-20,Phillips Community Center,142
2012-06-20,Warrington Community Center,55
2012-06-19,West Penn Community Center,75
2012-06-19,Ammon Community Center,36
2012-06-19,Brookline Community Center,312
2012-06-19,Jefferson Community Center,38
2012-06-19,Magee Community Center,2
2012-06-19,Paulson Community Center,25
2012-06-19,Ormsby Community Center,82
2012-06-19,Warrington Community Center,58
2012-06-19,Phillips Community Center,169
2012-06-18,West Penn Community Center,69
2012-06-18,Brookline Community Center,246
2012-06-18,Ammon Community Center,17
2012-06-18,Magee Community Center,4
2012-06-18,Jefferson Community Center,46
2012-06-18,Ormsby Community Center,46
2012-06-18,Paulson Community Center,48
2012-06-18,Phillips Community Center,169
2012-06-18,Warrington Community Center,44
2012-06-16,West Penn Community Center,32
2012-06-16,Brookline Community Center,158
2012-06-16,Jefferson Community Center,2
2012-06-16,Ormsby Field (Playground),13
2012-06-16,Phillips Community Center,50
2012-06-15,West Penn Community Center,57
2012-06-15,Brookline Community Center,188
2012-06-15,Arlington Community Center,15
2012-06-15,Jefferson Community Center,34
2012-06-15,Magee Community Center,9
2012-06-15,Paulson Community Center,39
2012-06-15,Ormsby Community Center,53
2012-06-15,Phillips Community Center,104
2012-06-15,Warrington Community Center,35
2012-06-14,West Penn Community Center,84
2012-06-14,Brookline Community Center,220
2012-06-14,Magee Community Center,2
2012-06-14,Jefferson Community Center,52
2012-06-14,Ormsby Community Center,37
2012-06-14,Paulson Community Center,63
2012-06-14,Warrington Community Center,27
2012-06-14,Phillips Community Center,139
2012-06-13,West Penn Community Center,70
2012-06-13,Brookline Community Center,177
2012-06-13,Jefferson Community Center,55
2012-06-13,Magee Community Center,3
2012-06-13,Paulson Community Center,68
2012-06-13,Ormsby Community Center,64
2012-06-13,Phillips Community Center,64
2012-06-13,Warrington Community Center,70
2012-06-12,West Penn Community Center,73
2012-06-12,Brookline Community Center,202
2012-06-12,Magee Community Center,23
2012-06-12,Jefferson Community Center,48
2012-06-12,Ormsby Community Center,62
2012-06-12,Paulson Community Center,60
2012-06-12,Warrington Community Center,85
2012-06-12,Phillips Community Center,82
2012-06-11,West Penn Community Center,97
2012-06-11,Brookline Community Center,200
2012-06-11,Jefferson Community Center,24
2012-06-11,Magee Community Center,8
2012-06-11,Paulson Community Center,28
2012-06-11,Ormsby Community Center,41
2012-06-11,Phillips Community Center,41
2012-06-11,Warrington Community Center,63
2012-06-09,West Penn Community Center,188
2012-06-09,Brookline Community Center,511
2012-06-09,Magee Community Center,1
2012-06-09,Ormsby Community Center,20
2012-06-09,Paulson Community Center,24
2012-06-09,Phillips Community Center,34
2012-06-08,West Penn Community Center,76
2012-06-08,Brookline Community Center,121
2012-06-08,Magee Community Center,3
2012-06-08,Jefferson Community Center,25
2012-06-08,Paulson Community Center,63
2012-06-08,Ormsby Community Center,17
2012-06-08,Phillips Community Center,65
2012-06-08,Warrington Community Center,45
2012-06-07,West Penn Community Center,47
2012-06-07,Brookline Community Center,195
2012-06-07,Jefferson Community Center,23
2012-06-07,Magee Community Center,24
2012-06-07,Ormsby Community Center,41
2012-06-07,Paulson Community Center,31
2012-06-07,Warrington Community Center,45
2012-06-07,Phillips Community Center,45
2012-06-06,West Penn Community Center,93
2012-06-06,Brookline Community Center,311
2012-06-06,Jefferson Community Center,44
2012-06-06,Paulson Community Center,26
2012-06-06,Ormsby Community Center,76
2012-06-06,Phillips Community Center,70
2012-06-06,Warrington Community Center,68
2012-06-05,West Penn Community Center,70
2012-06-05,Brookline Community Center,164
2012-06-05,Jefferson Community Center,10
2012-06-05,Magee Community Center,13
2012-06-05,Ormsby Community Center,33
2012-06-05,Paulson Community Center,27
2012-06-05,Warrington Community Center,57
2012-06-05,Phillips Community Center,43
2012-06-04,West Penn Community Center,106
2012-06-04,Brookline Community Center,226
2012-06-04,Magee Community Center,13
2012-06-04,Jefferson Community Center,27
2012-06-04,Paulson Community Center,20
2012-06-04,Ormsby Community Center,93
2012-06-04,Phillips Community Center,62
2012-06-04,Warrington Community Center,61
2012-06-02,West Penn Community Center,15
2012-06-02,Brookline Community Center,106
2012-06-02,Jefferson Community Center,5
2012-06-02,Magee Community Center,3
2012-06-02,Ormsby Community Center,10
2012-06-02,Phillips Community Center,8
2012-06-01,West Penn Community Center,66
2012-06-01,Brookline Community Center,146
2012-06-01,Ammon Community Center,117
2012-06-01,Magee Community Center,3
2012-06-01,Jefferson Community Center,31
2012-06-01,Ormsby Community Center,16
2012-06-01,Paulson Community Center,25
2012-06-01,Phillips Community Center,30
2012-06-01,Warrington Community Center,51
2012-05-31,West Penn Community Center,38
2012-05-31,Ammon Community Center,105
2012-05-31,Brookline Community Center,250
2012-05-31,Jefferson Community Center,25
2012-05-31,Magee Community Center,13
2012-05-31,Paulson Community Center,35
2012-05-31,Ormsby Community Center,27
2012-05-31,Warrington Community Center,51
2012-05-31,Phillips Community Center,32
2012-05-30,West Penn Community Center,82
2012-05-30,Brookline Community Center,204
2012-05-30,Ammon Community Center,19
2012-05-30,Magee Community Center,2
2012-05-30,Jefferson Community Center,40
2012-05-30,Ormsby Community Center,88
2012-05-30,Paulson Community Center,23
2012-05-30,Phillips Community Center,29
2012-05-30,Warrington Community Center,78
2012-05-29,West Penn Community Center,61
2012-05-29,Ammon Community Center,177
2012-05-29,Brookline Community Center,244
2012-05-29,Jefferson Community Center,35
2012-05-29,Paulson Community Center,28
2012-05-29,Ormsby Community Center,31
2012-05-29,Warrington Community Center,62
2012-05-29,Phillips Community Center,41
2012-05-26,West Penn Community Center,24
2012-05-26,Brookline Community Center,84
2012-05-26,Jefferson Community Center,13
2012-05-26,Magee Community Center,18
2012-05-25,West Penn Community Center,53
2012-05-25,Brookline Community Center,116
2012-05-25,Ammon Community Center,23
2012-05-25,Magee Community Center,13
2012-05-25,Jefferson Community Center,49
2012-05-25,Ormsby Community Center,36
2012-05-25,Paulson Community Center,17
2012-05-25,Phillips Community Center,24
2012-05-25,Warrington Community Center,20
2012-05-24,West Penn Community Center,109
2012-05-24,Ammon Community Center,41
2012-05-24,Brookline Community Center,125
2012-05-24,Jefferson Community Center,21
2012-05-24,Magee Community Center,25
2012-05-24,Paulson Community Center,22
2012-05-24,Ormsby Community Center,38
2012-05-24,Warrington Community Center,31
2012-05-24,Phillips Community Center,52
2012-05-23,West Penn Community Center,78
2012-05-23,Brookline Community Center,143
2012-05-23,Ammon Community Center,56
2012-05-23,Magee Community Center,22
2012-05-23,Jefferson Community Center,41
2012-05-23,Ormsby Community Center,79
2012-05-23,Paulson Community Center,33
2012-05-23,Phillips Community Center,57
2012-05-23,Warrington Community Center,28
2012-05-22,West Penn Community Center,67
2012-05-22,Ammon Community Center,53
2012-05-22,Brookline Community Center,222
2012-05-22,Jefferson Community Center,37
2012-05-22,Magee Community Center,33
2012-05-22,Paulson Community Center,73
2012-05-22,Ormsby Community Center,32
2012-05-22,Warrington Community Center,5
2012-05-22,Phillips Community Center,52
2012-05-21,West Penn Community Center,97
2012-05-21,Brookline Community Center,204
2012-05-21,Ammon Community Center,50
2012-05-21,Magee Community Center,28
2012-05-21,Jefferson Community Center,46
2012-05-21,Ormsby Community Center,83
2012-05-21,Phillips Community Center,69
2012-05-21,Warrington Community Center,20
2012-05-20,Phillips Community Center,371
2012-05-19,West Penn Community Center,25
2012-05-19,Brookline Community Center,139
2012-05-19,Jefferson Community Center,9
2012-05-19,Magee Community Center,8
2012-05-19,Ormsby Community Center,7
2012-05-19,Phillips Community Center,304
2012-05-18,West Penn Community Center,70
2012-05-18,Brookline Community Center,220
2012-05-18,Ammon Community Center,35
2012-05-18,Magee Community Center,17
2012-05-18,Jefferson Community Center,27
2012-05-18,Ormsby Community Center,20
2012-05-18,Phillips Community Center,51
2012-05-18,Warrington Community Center,19
2012-05-17,West Penn Community Center,102
2012-05-17,Ammon Community Center,112
2012-05-17,Brookline Community Center,277
2012-05-17,Jefferson Community Center,51
2012-05-17,Magee Community Center,9
2012-05-17,Ormsby Community Center,40
2012-05-17,Warrington Community Center,11
2012-05-17,Phillips Community Center,33
2012-05-16,West Penn Community Center,82
2012-05-16,Brookline Community Center,267
2012-05-16,Ammon Community Center,299
2012-05-16,Magee Community Center,10
2012-05-16,Jefferson Community Center,35
2012-05-16,Ormsby Community Center,29
2012-05-16,Phillips Community Center,49
2012-05-16,Warrington Community Center,54
2012-05-15,West Penn Community Center,89
2012-05-15,Ammon Community Center,70
2012-05-15,Brookline Community Center,255
2012-05-15,Jefferson Community Center,27
2012-05-15,Magee Community Center,12
2012-05-15,Ormsby Community Center,70
2012-05-15,Warrington Community Center,53
2012-05-15,Phillips Community Center,43
2012-05-14,West Penn Community Center,85
2012-05-14,Brookline Community Center,204
2012-05-14,Ammon Community Center,319
2012-05-14,Magee Community Center,6
2012-05-14,Jefferson Community Center,39
2012-05-14,Ormsby Community Center,24
2012-05-14,Phillips Community Center,57
2012-05-14,Warrington Community Center,64
2012-05-13,Brookline Community Center,337
2012-05-12,West Penn Community Center,42
2012-05-12,Brookline Community Center,197
2012-05-12,Jefferson Community Center,8
2012-05-12,Ormsby Community Center,1
2012-05-12,Phillips Community Center,22
2012-05-11,West Penn Community Center,61
2012-05-11,Brookline Community Center,77
2012-05-11,Ammon Community Center,14
2012-05-11,Jefferson Community Center,39
2012-05-11,Magee Community Center,15
2012-05-11,Ormsby Community Center,21
2012-05-11,Phillips Community Center,41
2012-05-11,Warrington Community Center,15
2012-05-10,West Penn Community Center,99
