date,center_name,attendance_count
2014-09-11,Arlington Community Center,29
2014-09-11,Ammon Community Center,78
2014-09-11,Jefferson Community Center,22
2014-09-11,Brookline Community Center,131
2014-09-11,Ormsby Community Center,31
2014-09-11,Magee Community Center,15
2014-09-11,Paulson Community Center,32
2014-09-11,Phillips Community Center,25
2014-09-10,West Penn Community Center,63
2014-09-10,Warrington Community Center,7
2014-09-10,Ammon Community Center,121
2014-09-10,Arlington Community Center,21
2014-09-10,Brookline Community Center,130
2014-09-10,Jefferson Community Center,20
2014-09-10,Magee Community Center,20
2014-09-10,Ormsby Community Center,24
2014-09-10,Phillips Community Center,36
2014-09-10,Paulson Community Center,30
2014-09-09,Warrington Community Center,9
2014-09-09,West Penn Community Center,53
2014-09-09,Arlington Community Center,13
2014-09-09,Ammon Community Center,87
2014-09-09,Jefferson Community Center,18
2014-09-09,Brookline Community Center,190
2014-09-09,Ormsby Community Center,30
2014-09-09,Magee Community Center,23
2014-09-09,Paulson Community Center,25
2014-09-09,Phillips Community Center,51
2014-09-08,West Penn Community Center,40
2014-09-08,Warrington Community Center,24
2014-09-08,Ammon Community Center,82
2014-09-08,Arlington Community Center,17
2014-09-08,Brookline Community Center,218
2014-09-08,Jefferson Community Center,19
2014-09-08,Magee Community Center,17
2014-09-08,Ormsby Community Center,22
2014-09-08,Phillips Community Center,33
2014-09-08,Paulson Community Center,34
2014-09-06,Warrington Community Center,5
2014-09-06,West Penn Community Center,13
2014-09-06,Brookline Community Center,81
2014-09-06,Ormsby Community Center,8
2014-09-06,Phillips Community Center,13
2014-09-05,West Penn Community Center,68
2014-09-05,Warrington Community Center,11
2014-09-05,Arlington Community Center,18
2014-09-05,Ammon Community Center,60
2014-09-05,Brookline Community Center,128
2014-09-05,Jefferson Community Center,14
2014-09-05,Ormsby Community Center,24
2014-09-05,Magee Community Center,12
2014-09-05,Phillips Community Center,119
2014-09-05,Paulson Community Center,18
2014-09-04,Warrington Community Center,8
2014-09-04,West Penn Community Center,57
2014-09-04,Ammon Community Center,79
2014-09-04,Arlington Community Center,32
2014-09-04,Jefferson Community Center,25
2014-09-04,Brookline Community Center,131
2014-09-04,Magee Community Center,14
2014-09-04,Ormsby Community Center,24
2014-09-04,Paulson Community Center,27
2014-09-04,Phillips Park Field,95
2014-09-03,West Penn Community Center,185
2014-09-03,Warrington Community Center,12
2014-09-03,Arlington Community Center,15
2014-09-03,Ammon Community Center,85
2014-09-03,Brookline Community Center,235
2014-09-03,Jefferson Community Center,22
2014-09-03,Ormsby Community Center,21
2014-09-03,Magee Community Center,14
2014-09-03,Phillips Park Field,43
2014-09-03,Paulson Community Center,26
2014-09-02,Warrington Community Center,28
2014-09-02,West Penn Community Center,124
2014-09-02,Ammon Community Center,83
2014-09-02,Arlington Community Center,26
2014-09-02,Jefferson Community Center,25
2014-09-02,Brookline Community Center,151
2014-09-02,Magee Community Center,20
2014-09-02,Ormsby Community Center,14
2014-09-02,Paulson Community Center,28
2014-09-02,Phillips Park Field,79
2014-08-30,West Penn Community Center,37
2014-08-30,Ormsby Community Center,19
2014-08-30,Phillips Park Field,10
2014-08-29,West Penn Community Center,32
2014-08-29,Warrington Community Center,7
2014-08-29,Arlington Community Center,6
2014-08-29,Ammon Community Center,46
2014-08-29,Brookline Community Center,179
2014-08-29,Jefferson Community Center,10
2014-08-29,Ormsby Community Center,11
2014-08-29,Magee Community Center,13
2014-08-29,Phillips Park Field,30
2014-08-29,Paulson Community Center,21
2014-08-28,Warrington Community Center,10
2014-08-28,West Penn Community Center,49
2014-08-28,Ammon Community Center,29
2014-08-28,Jefferson Community Center,30
2014-08-28,Brookline Community Center,229
2014-08-28,Magee Community Center,22
2014-08-28,Paulson Community Center,29
2014-08-28,Phillips Park Field,39
2014-08-27,West Penn Community Center,117
2014-08-27,Warrington Community Center,7
2014-08-27,Ammon Community Center,55
2014-08-27,Arlington Community Center,112
2014-08-27,Jefferson Community Center,24
2014-08-27,Magee Community Center,12
2014-08-27,Phillips Park Field,48
2014-08-27,Paulson Community Center,24
2014-08-26,Warrington Community Center,3
2014-08-26,West Penn Community Center,53
2014-08-26,Arlington Community Center,11
2014-08-26,Ammon Community Center,58
2014-08-26,Jefferson Community Center,27
2014-08-26,Brookline Community Center,144
2014-08-26,Magee Community Center,23
2014-08-26,Paulson Community Center,26
2014-08-26,Phillips Community Center,4
2014-08-26,Phillips Park Field,41
2014-08-25,West Penn Community Center,44
2014-08-25,Ammon Community Center,58
2014-08-25,Arlington Community Center,28
2014-08-25,Brookline Community Center,167
2014-08-25,Jefferson Community Center,33
2014-08-25,Magee Community Center,29
2014-08-25,Phillips Community Center,65
2014-08-25,Paulson Community Center,35
2014-08-23,West Penn Community Center,9
2014-08-23,Warrington Community Center,8
2014-08-23,Brookline Community Center,36
2014-08-23,Phillips Community Center,304
2014-08-22,Warrington Community Center,7
2014-08-22,West Penn Community Center,43
2014-08-22,Ammon Community Center,55
2014-08-22,Brookline Community Center,93
2014-08-22,Jefferson Community Center,21
2014-08-22,Magee Community Center,8
2014-08-22,Phillips Community Center,55
2014-08-22,Paulson Community Center,16
2014-08-21,West Penn Community Center,27
2014-08-21,Warrington Community Center,7
2014-08-21,Ammon Community Center,55
2014-08-21,Arlington Community Center,34
2014-08-21,Jefferson Community Center,23
2014-08-21,Brookline Community Center,113
2014-08-21,Magee Community Center,24
2014-08-21,Paulson Community Center,22
2014-08-21,Phillips Community Center,73
2014-08-20,Warrington Community Center,11
2014-08-20,West Penn Community Center,47
2014-08-20,Arlington Community Center,20
2014-08-20,Ammon Community Center,39
2014-08-20,Brookline Community Center,131
2014-08-20,Jefferson Community Center,20
2014-08-20,Phillips Community Center,31
2014-08-20,Paulson Community Center,25
2014-08-19,West Penn Community Center,42
2014-08-19,Warrington Community Center,5
2014-08-19,Ammon Community Center,59
2014-08-19,Jefferson Community Center,19
2014-08-19,Brookline Community Center,155
2014-08-19,Magee Community Center,13
2014-08-19,Paulson Community Center,16
2014-08-19,Phillips Community Center,76
2014-08-18,Warrington Community Center,14
2014-08-18,West Penn Community Center,48
2014-08-18,Ammon Community Center,42
2014-08-18,Arlington Community Center,7
2014-08-18,Brookline Community Center,243
2014-08-18,Jefferson Community Center,37
2014-08-18,Magee Community Center,22
2014-08-18,Phillips Community Center,86
2014-08-18,Paulson Community Center,15
2014-08-16,West Penn Community Center,8
2014-08-16,Warrington Community Center,8
2014-08-16,Brookline Community Center,76
2014-08-16,Magee Community Center,2
2014-08-16,Phillips Community Center,11
2014-08-15,Warrington Community Center,65
2014-08-15,West Penn Community Center,45
2014-08-15,Arlington Community Center,45
2014-08-15,Ammon Community Center,31
2014-08-15,Brookline Community Center,108
2014-08-15,Jefferson Community Center,17
2014-08-15,Magee Community Center,20
2014-08-15,Phillips Community Center,24
2014-08-14,West Penn Community Center,69
2014-08-14,Warrington Community Center,6
2014-08-14,Ammon Community Center,44
2014-08-14,Arlington Community Center,125
2014-08-14,Jefferson Community Center,28
2014-08-14,Brookline Community Center,161
2014-08-14,Magee Community Center,11
2014-08-14,Phillips Community Center,93
2014-08-13,Warrington Community Center,92
2014-08-13,West Penn Community Center,106
2014-08-13,Arlington Community Center,120
2014-08-13,Ammon Community Center,19
2014-08-13,Brookline Community Center,154
2014-08-13,Jefferson Community Center,25
2014-08-13,Magee Community Center,17
2014-08-13,Phillips Community Center,77
2014-08-12,West Penn Community Center,87
2014-08-12,Warrington Community Center,10
2014-08-12,Ammon Community Center,33
2014-08-12,Arlington Community Center,127
2014-08-12,Jefferson Community Center,41
2014-08-12,Brookline Community Center,125
2014-08-12,Magee Community Center,15
2014-08-12,Phillips Community Center,46
2014-08-11,West Penn Community Center,37
2014-08-11,Warrington Field,15
2014-08-11,Arlington Community Center,21
2014-08-11,Ammon Community Center,28
2014-08-11,Brookline Community Center,181
2014-08-11,Jefferson Community Center,34
2014-08-11,Magee Community Center,19
2014-08-11,Phillips Community Center,69
2014-08-09,West Penn Community Center,9
2014-08-09,Warrington Community Center,5
2014-08-09,Brookline Community Center,1
2014-08-09,Magee Community Center,9
2014-08-09,Phillips Community Center,10
2014-08-08,Warrington Community Center,12
2014-08-08,West Penn Community Center,62
2014-08-08,Ammon Community Center,15
2014-08-08,Arlington Community Center,28
2014-08-08,Brookline Community Center,197
2014-08-08,Jefferson Community Center,36
2014-08-08,Magee Community Center,22
2014-08-08,Phillips Community Center,102
2014-08-08,Paulson Community Center,12
2014-08-07,West Penn Community Center,62
2014-08-07,Warrington Community Center,20
2014-08-07,Arlington Community Center,40
2014-08-07,Ammon Community Center,17
2014-08-07,Jefferson Community Center,22
2014-08-07,Brookline Community Center,120
2014-08-07,Magee Community Center,19
2014-08-07,Paulson Community Center,30
2014-08-07,Phillips Community Center,101
2014-08-06,Warrington Community Center,92
2014-08-06,West Penn Community Center,48
2014-08-06,Ammon Community Center,20
2014-08-06,Arlington Community Center,31
2014-08-06,Brookline Community Center,234
2014-08-06,Jefferson Community Center,30
2014-08-06,Phillips Community Center,76
2014-08-06,Paulson Community Center,38
2014-08-05,West Penn Community Center,61
2014-08-05,Warrington Community Center,72
2014-08-05,Arlington Community Center,35
2014-08-05,Ammon Community Center,21
2014-08-05,Jefferson Community Center,35
2014-08-05,Brookline Community Center,275
2014-08-05,Magee Community Center,15
2014-08-05,Paulson Community Center,29
2014-08-05,Phillips Community Center,98
2014-08-04,Warrington Community Center,65
2014-08-04,West Penn Community Center,61
2014-08-04,Ammon Community Center,37
2014-08-04,Arlington Community Center,29
2014-08-04,Brookline Community Center,279
2014-08-04,Jefferson Community Center,31
2014-08-04,Magee Community Center,20
2014-08-04,Phillips Community Center,59
2014-08-04,Paulson Community Center,34
2014-08-02,West Penn Community Center,15
2014-08-02,Warrington Community Center,6
2014-08-02,Brookline Community Center,91
2014-08-02,Phillips Community Center,14
2014-08-01,Warrington Community Center,47
2014-08-01,West Penn Community Center,35
2014-08-01,Arlington Community Center,37
2014-08-01,Ammon Community Center,14
2014-08-01,Brookline Community Center,306
2014-08-01,Jefferson Community Center,22
2014-08-01,Magee Community Center,12
2014-08-01,Phillips Community Center,42
2014-08-01,Paulson Community Center,16
2014-07-31,West Penn Community Center,69
2014-07-31,Warrington Community Center,40
2014-07-31,Ammon Community Center,23
2014-07-31,Arlington Community Center,14
2014-07-31,Jefferson Community Center,27
2014-07-31,Brookline Community Center,291
2014-07-31,Magee Community Center,12
2014-07-31,Paulson Community Center,31
2014-07-31,Phillips Community Center,67
2014-07-30,Warrington Community Center,16
2014-07-30,West Penn Community Center,49
2014-07-30,Arlington Community Center,28
2014-07-30,Ammon Community Center,5
2014-07-30,Brookline Community Center,265
2014-07-30,Jefferson Community Center,32
2014-07-30,Magee Community Center,12
2014-07-30,Phillips Community Center,89
2014-07-29,West Penn Community Center,44
2014-07-29,Warrington Community Center,8
2014-07-29,Ammon Community Center,25
2014-07-29,Arlington Community Center,21
2014-07-29,Jefferson Community Center,43
2014-07-29,Brookline Community Center,348
2014-07-29,Magee Community Center,5
2014-07-29,Phillips Community Center,50
2014-07-29,Paulson Community Center,12
2014-07-28,Warrington Community Center,94
2014-07-28,West Penn Community Center,57
2014-07-28,Arlington Community Center,16
2014-07-28,Ammon Community Center,34
2014-07-28,Magee Community Center,22
2014-07-28,Brookline Community Center,283
2014-07-28,Jefferson Community Center,23
2014-07-28,Paulson Community Center,27
2014-07-28,Phillips Community Center,163
2014-07-26,West Penn Community Center,14
2014-07-26,Brookline Community Center,80
2014-07-26,Phillips Community Center,6
2014-07-25,West Penn Community Center,45
2014-07-25,Warrington Community Center,56
2014-07-25,Ammon Community Center,26
2014-07-25,Arlington Community Center,17
2014-07-25,Brookline Community Center,231
2014-07-25,Jefferson Community Center,28
2014-07-25,Magee Community Center,19
2014-07-25,Phillips Community Center,133
2014-07-25,Paulson Community Center,15
2014-07-24,Warrington Community Center,83
2014-07-24,Arlington Community Center,26
2014-07-24,Ammon Community Center,22
2014-07-24,Magee Community Center,5
2014-07-24,Jefferson Community Center,24
2014-07-24,Brookline Community Center,166
2014-07-24,Paulson Community Center,30
2014-07-24,Phillips Community Center,148
2014-07-24,West Penn Fields,127
2014-07-23,Warrington Community Center,42
2014-07-23,Ammon Community Center,18
2014-07-23,Arlington Community Center,33
2014-07-23,Brookline Community Center,245
2014-07-23,Jefferson Community Center,33
2014-07-23,Phillips Community Center,93
2014-07-23,Paulson Community Center,27
2014-07-22,Warrington Community Center,25
2014-07-22,West Penn Community Center,9
2014-07-22,Arlington Community Center,42
2014-07-22,Ammon Community Center,32
2014-07-22,Jefferson Community Center,29
2014-07-22,Brookline Community Center,344
2014-07-22,Magee Community Center,28
2014-07-22,Paulson Community Center,33
2014-07-22,Phillips Community Center,138
2014-07-21,West Penn Community Center,55
2014-07-21,Warrington Community Center,60
2014-07-21,Ammon Community Center,27
2014-07-21,Arlington Community Center,30
2014-07-21,Magee Community Center,12
2014-07-21,Brookline Community Center,320
2014-07-21,Jefferson Community Center,21
2014-07-21,Ormsby Community Center,12
2014-07-21,Phillips Community Center,104
2014-07-21,Paulson Community Center,31
2014-07-19,Warrington Community Center,4
2014-07-19,West Penn Community Center,14
2014-07-19,Brookline Community Center,119
2014-07-19,Ormsby Community Center,4
2014-07-19,Phillips Community Center,12
2014-07-18,West Penn Community Center,44
2014-07-18,Warrington Community Center,71
2014-07-18,Arlington Community Center,42
2014-07-18,Ammon Community Center,26
2014-07-18,Brookline Community Center,239
2014-07-18,Jefferson Community Center,18
2014-07-18,Magee Community Center,21
2014-07-18,Ormsby Community Center,15
2014-07-18,Phillips Community Center,50
2014-07-18,Paulson Community Center,10
2014-07-17,Warrington Community Center,9
2014-07-17,West Penn Community Center,81
2014-07-17,Ammon Community Center,22
2014-07-17,Arlington Community Center,44
2014-07-17,Magee Community Center,17
2014-07-17,Jefferson Community Center,35
2014-07-17,Brookline Community Center,228
2014-07-17,Ormsby Community Center,54
2014-07-17,Paulson Community Center,43
2014-07-17,Phillips Community Center,101
2014-07-16,West Penn Community Center,58
2014-07-16,Warrington Community Center,3
2014-07-16,Arlington Community Center,71
2014-07-16,Ammon Community Center,25
2014-07-16,Brookline Community Center,151
2014-07-16,Jefferson Community Center,26
2014-07-16,Magee Community Center,5
2014-07-16,Ormsby Community Center,20
2014-07-16,Phillips Community Center,74
2014-07-16,Paulson Community Center,15
2014-07-15,Warrington Community Center,61
2014-07-15,West Penn Community Center,57
2014-07-15,Ammon Community Center,11
2014-07-15,Arlington Community Center,25
2014-07-15,Magee Community Center,60
2014-07-15,Jefferson Community Center,35
2014-07-15,Brookline Community Center,225
2014-07-15,Ormsby Community Center,49
2014-07-15,Paulson Community Center,30
2014-07-15,Phillips Community Center,90
2014-07-14,West Penn Community Center,64
2014-07-14,Warrington Community Center,32
2014-07-14,Arlington Community Center,28
2014-07-14,Ammon Community Center,11
2014-07-14,Brookline Community Center,168
2014-07-14,Jefferson Community Center,25
2014-07-14,Magee Community Center,13
2014-07-14,Ormsby Community Center,35
2014-07-14,Phillips Community Center,93
2014-07-14,Paulson Community Center,28
2014-07-12,Warrington Community Center,3
2014-07-12,West Penn Community Center,24
2014-07-12,Brookline Community Center,87
2014-07-12,Ormsby Community Center,4
2014-07-12,Phillips Community Center,24
2014-07-11,West Penn Community Center,53
2014-07-11,Warrington Community Center,59
2014-07-11,Ammon Community Center,15
2014-07-11,Arlington Community Center,30
2014-07-11,Brookline Community Center,160
2014-07-11,Jefferson Community Center,31
2014-07-11,Magee Community Center,39
2014-07-11,Ormsby Community Center,20
2014-07-11,Phillips Community Center,96
2014-07-11,Paulson Community Center,25
2014-07-10,Warrington Community Center,63
2014-07-10,West Penn Community Center,75
2014-07-10,Arlington Community Center,21
2014-07-10,Ammon Community Center,24
2014-07-10,Jefferson Community Center,82
2014-07-10,Brookline Community Center,294
2014-07-10,Ormsby Community Center,47
2014-07-10,Paulson Community Center,39
2014-07-10,Phillips Community Center,118
2014-07-09,West Penn Community Center,73
2014-07-09,Warrington Community Center,81
2014-07-09,Ammon Community Center,20
2014-07-09,Arlington Community Center,46
2014-07-09,Brookline Community Center,223
2014-07-09,Jefferson Community Center,46
2014-07-09,Ormsby Community Center,17
2014-07-09,Phillips Community Center,40
2014-07-09,Paulson Community Center,53
2014-07-08,Warrington Community Center,32
2014-07-08,West Penn Community Center,54
2014-07-08,Arlington Community Center,50
2014-07-08,Ammon Community Center,53
2014-07-08,Jefferson Community Center,30
2014-07-08,Brookline Community Center,395
2014-07-08,Ormsby Community Center,28
2014-07-08,Phillips Community Center,109
2014-07-07,Warrington Community Center,80
2014-07-07,Ammon Community Center,55
2014-07-07,Arlington Community Center,51
2014-07-07,Brookline Community Center,239
2014-07-07,Jefferson Community Center,21
2014-07-07,Magee Community Center,51
2014-07-07,Ormsby Community Center,34
2014-07-07,Phillips Community Center,141
2014-07-07,Paulson Community Center,40
2014-07-05,Warrington Community Center,2
2014-07-05,West Penn Community Center,11
2014-07-05,Magee Community Center,6
2014-07-05,Ormsby Community Center,2
2014-07-05,Phillips Community Center,19
2014-07-03,West Penn Community Center,69
2014-07-03,Warrington Community Center,34
2014-07-03,Arlington Community Center,21
2014-07-03,Ammon Community Center,18
2014-07-03,Magee Community Center,57
2014-07-03,Jefferson Community Center,29
2014-07-03,Brookline Community Center,213
2014-07-03,Ormsby Community Center,15
2014-07-03,Phillips Community Center,226
2014-07-03,Paulson Community Center,27
2014-07-02,West Penn Community Center,58
2014-07-02,Ammon Community Center,20
2014-07-02,Arlington Community Center,24
2014-07-02,Brookline Community Center,185
2014-07-02,Jefferson Community Center,38
2014-07-02,Magee Community Center,8
2014-07-02,Ormsby Community Center,5
2014-07-02,Paulson Community Center,35
2014-07-02,Phillips Community Center,167
2014-07-01,West Penn Community Center,172
2014-07-01,Warrington Community Center,36
2014-07-01,Arlington Community Center,61
2014-07-01,Ammon Community Center,51
2014-07-01,Magee Community Center,55
2014-07-01,Jefferson Community Center,52
2014-07-01,Brookline Community Center,374
2014-07-01,Ormsby Community Center,26
2014-07-01,Phillips Community Center,223
2014-07-01,Paulson Community Center,32
2014-06-30,Warrington Community Center,71
2014-06-30,Ammon Community Center,50
2014-06-30,Arlington Community Center,20
2014-06-30,Brookline Community Center,495
2014-06-30,Jefferson Community Center,40
2014-06-30,Magee Community Center,51
2014-06-30,Ormsby Community Center,20
2014-06-30,Paulson Community Center,46
2014-06-30,Phillips Community Center,219
2014-06-28,Warrington Community Center,9
2014-06-28,Magee Community Center,2
2014-06-28,Brookline Community Center,169
2014-06-28,Ormsby Community Center,17
2014-06-28,Phillips Community Center,63
2014-06-27,Warrington Community Center,90
2014-06-27,Arlington Community Center,66
2014-06-27,Ammon Community Center,56
2014-06-27,Brookline Community Center,189
2014-06-27,Jefferson Community Center,44
2014-06-27,Magee Community Center,17
2014-06-27,Ormsby Community Center,20
2014-06-27,Phillips Community Center,90
2014-06-27,Paulson Community Center,54
2014-06-26,Warrington Community Center,60
2014-06-26,West Penn Community Center,97
2014-06-26,Ammon Community Center,15
2014-06-26,Arlington Community Center,73
2014-06-26,Magee Community Center,7
2014-06-26,Jefferson Community Center,42
2014-06-26,Brookline Community Center,325
2014-06-26,Ormsby Community Center,53
2014-06-26,Paulson Community Center,31
2014-06-26,Phillips Community Center,206
2014-06-25,West Penn Community Center,75
2014-06-25,Warrington Community Center,51
2014-06-25,Arlington Community Center,36
2014-06-25,Ammon Community Center,38
2014-06-25,Brookline Community Center,410
2014-06-25,Jefferson Community Center,42
2014-06-25,Magee Community Center,32
2014-06-25,Ormsby Community Center,16
2014-06-25,Phillips Community Center,184
2014-06-25,Paulson Community Center,37
2014-06-24,Warrington Community Center,58
2014-06-24,West Penn Community Center,81
2014-06-24,Ammon Community Center,32
2014-06-24,Arlington Community Center,54
2014-06-24,Magee Community Center,19
2014-06-24,Jefferson Community Center,40
2014-06-24,Brookline Community Center,383
2014-06-24,Ormsby Community Center,31
2014-06-24,Paulson Community Center,37
2014-06-24,Phillips Community Center,130
2014-06-23,West Penn Community Center,55
2014-06-23,Warrington Community Center,52
2014-06-23,Arlington Community Center,56
2014-06-23,Ammon Community Center,37
2014-06-23,Brookline Community Center,246
2014-06-23,Jefferson Community Center,40
2014-06-23,Magee Community Center,12
2014-06-23,Ormsby Community Center,59
2014-06-23,Phillips Community Center,211
2014-06-23,Paulson Community Center,50
2014-06-21,West Penn Community Center,45
2014-06-21,Magee Community Center,15
2014-06-21,Brookline Community Center,111
2014-06-21,Ormsby Community Center,4
2014-06-21,Phillips Community Center,47
2014-06-20,West Penn Community Center,88
2014-06-20,Warrington Community Center,17
2014-06-20,Ammon Community Center,22
2014-06-20,Arlington Community Center,29
2014-06-20,Brookline Community Center,323
2014-06-20,Jefferson Community Center,16
2014-06-20,Magee Community Center,23
2014-06-20,Ormsby Community Center,22
2014-06-20,Phillips Community Center,76
2014-06-20,Paulson Community Center,36
2014-06-19,Warrington Community Center,39
2014-06-19,West Penn Community Center,287
2014-06-19,Arlington Community Center,53
2014-06-19,Ammon Community Center,40
2014-06-19,Magee Community Center,60
2014-06-19,Jefferson Community Center,19
2014-06-19,Brookline Community Center,370
2014-06-19,Ormsby Community Center,46
2014-06-19,Paulson Community Center,31
2014-06-19,Phillips Community Center,121
2014-06-18,Warrington Community Center,39
2014-06-18,Ammon Community Center,36
2014-06-18,Arlington Community Center,40
2014-06-18,Brookline Community Center,174
2014-06-18,Jefferson Community Center,28
2014-06-18,Magee Community Center,32
2014-06-18,Ormsby Community Center,21
2014-06-18,Phillips Community Center,206
2014-06-18,Paulson Community Center,24
2014-06-17,Warrington Community Center,23
2014-06-17,Arlington Community Center,87
2014-06-17,Ammon Community Center,43
2014-06-17,Magee Community Center,11
2014-06-17,Jefferson Community Center,33
2014-06-17,Brookline Community Center,420
2014-06-17,Ormsby Community Center,61
2014-06-17,Paulson Community Center,24
2014-06-17,Phillips Community Center,220
2014-06-16,Warrington Community Center,52
2014-06-16,West Penn Community Center,18
2014-06-16,Ammon Community Center,45
2014-06-16,Arlington Community Center,44
2014-06-16,Brookline Community Center,221
2014-06-16,Jefferson Community Center,26
2014-06-16,Magee Community Center,20
2014-06-16,Ormsby Community Center,44
2014-06-16,Phillips Community Center,176
2014-06-16,Paulson Community Center,23
2014-06-14,West Penn Community Center,64
2014-06-14,Magee Community Center,19
2014-06-14,Brookline Community Center,275
2014-06-14,Ormsby Community Center,4
2014-06-14,Phillips Community Center,50
2014-06-13,West Penn Community Center,86
2014-06-13,Warrington Community Center,20
2014-06-13,Arlington Community Center,17
2014-06-13,Ammon Community Center,39
2014-06-13,Brookline Community Center,144
2014-06-13,Jefferson Community Center,25
2014-06-13,Magee Community Center,43
2014-06-13,Ormsby Community Center,22
2014-06-13,Phillips Community Center,65
2014-06-13,Paulson Community Center,21
2014-06-12,Warrington Community Center,27
2014-06-12,West Penn Community Center,118
2014-06-12,Ammon Community Center,48
2014-06-12,Arlington Community Center,14
2014-06-12,Magee Community Center,10
2014-06-12,Jefferson Community Center,23
2014-06-12,Brookline Community Center,181
2014-06-12,Ormsby Community Center,53
2014-06-12,Paulson Community Center,35
2014-06-12,Phillips Community Center,125
2014-06-11,West Penn Community Center,164
2014-06-11,Warrington Community Center,62
2014-06-11,Arlington Community Center,24
2014-06-11,Ammon Community Center,41
2014-06-11,Brookline Community Center,171
2014-06-11,Jefferson Community Center,23
2014-06-11,Magee Community Center,12
2014-06-11,Ormsby Community Center,22
2014-06-11,Phillips Community Center,280
2014-06-11,Paulson Community Center,32
2014-06-10,Warrington Community Center,36
2014-06-10,West Penn Community Center,117
2014-06-10,Ammon Community Center,52
2014-06-10,Arlington Community Center,39
2014-06-10,Magee Community Center,4
2014-06-10,Jefferson Community Center,23
2014-06-10,Brookline Community Center,153
2014-06-10,Ormsby Community Center,61
2014-06-10,Paulson Community Center,22
2014-06-10,Phillips Community Center,111
2014-06-09,West Penn Community Center,57
2014-06-09,Warrington Community Center,24
2014-06-09,Arlington Community Center,28
2014-06-09,Ammon Community Center,50
2014-06-09,Brookline Community Center,220
2014-06-09,Jefferson Community Center,26
2014-06-09,Magee Community Center,12
2014-06-09,Ormsby Community Center,58
2014-06-09,Phillips Community Center,211
2014-06-09,Paulson Community Center,18
2014-06-07,West Penn Community Center,25
2014-06-07,Brookline Community Center,127
2014-06-07,Ormsby Community Center,5
2014-06-07,Phillips Community Center,24
2014-06-06,West Penn Community Center,76
2014-06-06,Warrington Community Center,12
2014-06-06,Ammon Community Center,23
2014-06-06,Brookline Community Center,601
2014-06-06,Jefferson Community Center,26
2014-06-06,Magee Community Center,10
2014-06-06,Ormsby Community Center,7
2014-06-06,Phillips Community Center,262
2014-06-06,Paulson Community Center,36
2014-06-05,Warrington Community Center,35
2014-06-05,West Penn Community Center,121
2014-06-05,Ammon Community Center,75
2014-06-05,Arlington Community Center,23
2014-06-05,Magee Community Center,15
2014-06-05,Jefferson Community Center,31
2014-06-05,Brookline Community Center,172
2014-06-05,Ormsby Community Center,60
2014-06-05,Paulson Community Center,34
2014-06-05,Phillips Community Center,74
2014-06-04,West Penn Community Center,53
2014-06-04,Warrington Community Center,16
2014-06-04,Arlington Community Center,16
2014-06-04,Ammon Community Center,69
2014-06-04,Brookline Community Center,246
2014-06-04,Jefferson Community Center,20
2014-06-04,Magee Community Center,14
2014-06-04,Ormsby Community Center,34
2014-06-04,Phillips Community Center,93
2014-06-04,Paulson Community Center,35
2014-06-03,Warrington Community Center,22
2014-06-03,West Penn Community Center,62
2014-06-03,Ammon Community Center,60
2014-06-03,Arlington Community Center,36
2014-06-03,Magee Community Center,35
2014-06-03,Jefferson Community Center,23
2014-06-03,Brookline Community Center,166
2014-06-03,Ormsby Community Center,64
2014-06-03,Paulson Community Center,31
2014-06-03,Phillips Community Center,139
2014-06-02,West Penn Community Center,117
2014-06-02,Warrington Community Center,7
2014-06-02,Arlington Community Center,17
2014-06-02,Ammon Community Center,67
2014-06-02,Brookline Community Center,175
2014-06-02,Jefferson Community Center,31
2014-06-02,Magee Community Center,24
2014-06-02,Ormsby Community Center,21
2014-06-02,Phillips Community Center,91
2014-06-02,Paulson Community Center,15
2014-06-02,West Penn Pool,23
2014-06-01,Brookline Community Center,367
2014-05-31,Warrington Community Center,4
2014-05-31,West Penn Community Center,34
2014-05-31,Brookline Community Center,97
2014-05-31,Magee Community Center,11
2014-05-31,Ormsby Community Center,20
2014-05-31,Phillips Community Center,18
2014-05-30,West Penn Community Center,45
2014-05-30,Warrington Community Center,17
2014-05-30,Ammon Community Center,45
2014-05-30,Arlington Community Center,106
2014-05-30,Magee Community Center,11
2014-05-30,Brookline Community Center,132
2014-05-30,Jefferson Community Center,35
2014-05-30,Ormsby Community Center,15
2014-05-30,Phillips Community Center,37
2014-05-30,Paulson Community Center,10
2014-05-29,Warrington Community Center,8
2014-05-29,West Penn Community Center,44
2014-05-29,Arlington Community Center,78
2014-05-29,Ammon Community Center,65
2014-05-29,Jefferson Community Center,45
2014-05-29,Brookline Community Center,124
2014-05-29,Magee Community Center,16
2014-05-29,Ormsby Community Center,55
2014-05-29,Paulson Community Center,17
2014-05-29,Phillips Community Center,84
2014-05-28,West Penn Community Center,144
2014-05-28,Warrington Community Center,14
2014-05-28,Ammon Community Center,44
2014-05-28,Arlington Community Center,10
2014-05-28,Magee Community Center,13
2014-05-28,Brookline Community Center,203
2014-05-28,Jefferson Community Center,28
2014-05-28,Ormsby Community Center,25
2014-05-28,Phillips Community Center,90
2014-05-28,Paulson Community Center,45
2014-05-27,Warrington Community Center,23
2014-05-27,West Penn Community Center,63
2014-05-27,Arlington Community Center,28
2014-05-27,Ammon Community Center,74
2014-05-27,Jefferson Community Center,22
2014-05-27,Brookline Community Center,139
2014-05-27,Magee Community Center,44
2014-05-27,Ormsby Community Center,23
